date,district,probability,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_max_3d,rainfall_max_7d,rainy_days_7d,soil_moisture,mean_elevation,mean_slope
2023-08-08,Dehra Dun,0.4963512255981306,4.972189192370274,10.102706236929116,70.67315389072417,111.00748174673704,430.6249658337863,4.972189192370274,29.14996389577124,7.0,0.3552570578835023,1077.7870418407997,17.60159251870148
2023-08-31,Dehra Dun,0.496024542459359,0.0172710540999132,0.0172710540998847,5.296035575789344,93.36225864553074,342.7156441788453,0.0172710540999132,3.147824952219968,2.0,0.3412677830935364,1077.7870418407997,17.60159251870148
2023-08-08,Chamoli,0.4958287290190102,4.482072252248844,9.60889558940542,68.19179917942934,129.13223719373525,468.9625630413376,4.482072252248844,16.535401105219538,7.0,0.3552570578835023,3582.915452996762,30.55938276503016
2023-08-17,Pithoragarh,0.4955861477987875,14.267640720735931,18.49835736685172,55.77864476500639,131.3519506978171,324.20331713604537,14.267640720735931,22.667088202913884,5.0,0.3530220083527375,3316.336294233949,30.971982332445258
2023-08-02,Dehra Dun,0.49521551560697524,10.43732736443336,13.69921188284778,33.24778054454158,141.69733255628586,523.0651421151168,10.43732736443336,16.283425644541428,5.0,0.3543809341914652,1077.7870418407997,17.60159251870148
2023-07-31,Chamoli,0.49503132483035006,6.005135110600402,16.009512726996583,69.5034261704235,203.99637969793517,486.5294547678193,6.005135110600402,20.21031429688012,7.0,0.3529125185684932,3582.915452996762,30.55938276503016
2023-08-07,Chamoli,0.49499410864457644,1.8149452703302205,15.964097913886649,75.35705306794304,144.86047923836654,479.4055406054484,10.83727457673007,16.535401105219538,7.0,0.3552208412031226,3582.915452996762,30.55938276503016
2023-08-10,Dehra Dun,0.4948701242054395,39.34690218136482,70.06420248045964,113.08572370753429,157.70314286561728,386.0561549666781,39.34690218136482,39.34690218136482,7.0,0.3586982369570338,1077.7870418407997,17.60159251870148
2023-07-23,Chamoli,0.4946967870379924,36.134365241416205,64.75185791058529,141.12028351097229,306.21066896106515,468.2242839108019,36.134365241416205,36.134365241416205,7.0,0.3545830670733235,3582.915452996762,30.55938276503016
2023-08-01,Chamoli,0.49457201050064103,11.64732614076256,22.827985874576413,60.94043801430593,191.1036122690132,492.5236842577991,11.64732614076256,18.91838899690492,7.0,0.3519979876503606,3582.915452996762,30.55938276503016
2023-08-09,Chamoli,0.4944770527541199,6.335794572324038,12.632812094903109,58.31392699312577,126.07545755619157,464.8725700490143,6.335794572324038,16.535401105219538,7.0,0.3579403830597519,3582.915452996762,30.55938276503016
2023-07-26,Dehra Dun,0.49373508153470763,17.52387467590466,43.06289155710089,108.44955201174427,194.4205953304023,520.3298496449379,22.807596938894623,27.001084858072,7.0,0.3563509781332833,1077.7870418407997,17.60159251870148
2023-07-28,Dehra Dun,0.493532588840857,16.283425644541428,34.679777813750526,84.66027481178543,190.19029016786263,527.7369474971391,17.52387467590466,22.807596938894623,6.0,0.3593878360173467,1077.7870418407997,17.60159251870148
2023-07-21,Dehra Dun,0.49331165381189296,27.001084858072,50.74743691436666,105.5300153560772,397.8985213023483,556.4468097154054,27.001084858072,27.001084858072,7.0,0.3527085953891861,1077.7870418407997,17.60159251870148
2023-08-23,Dehra Dun,0.49264595567034797,32.3749910491062,54.09399162973247,117.417797080124,240.6745474857106,400.23473727806686,32.3749910491062,32.3749910491062,7.0,0.367837198199284,1077.7870418407997,17.60159251870148
2023-08-21,Chamoli,0.4921928447568067,16.950562776346434,20.35882969203047,55.38730850151316,115.54792091997648,309.95210798941616,16.950562776346434,25.24591395255161,7.0,0.348332180449649,3582.915452996762,30.55938276503016
2023-08-17,Uttarkashi,0.4916218109723761,13.318966040846432,17.18978554411635,68.03398482100822,129.35466698787167,302.27996126425546,13.318966040846432,27.045880729540453,7.0,0.3530220083527375,3255.0149193410907,30.129926214487547
2023-08-11,Chamoli,0.49110400804082094,6.2270724747736725,16.785109773412756,37.23127993954824,112.6337478206012,433.1313382761252,6.335794572324038,10.83727457673007,7.0,0.3577252230090441,3582.915452996762,30.55938276503016
2023-07-28,Chamoli,0.49010308540350495,18.91838899690492,33.2835991465468,110.97202456980132,272.2387463824953,487.3665152931228,18.91838899690492,36.134365241416205,7.0,0.3593878360173467,3582.915452996762,30.55938276503016
2023-08-02,Chamoli,0.49000885050699616,16.2136667586276,33.86612800999057,67.7615305630658,188.1424971488859,502.1420088934727,16.2136667586276,18.91838899690492,7.0,0.3543809341914652,3582.915452996762,30.55938276503016
2023-08-06,Chamoli,0.48961532271446107,3.3118780668263503,30.684553748775965,79.54724290821324,156.45487655769327,497.4904227680129,16.535401105219538,16.535401105219538,7.0,0.3574341892822534,3582.915452996762,30.55938276503016
2023-07-23,Dehra Dun,0.4890744722520344,2.990808734534098,51.44256497491057,117.6977474657513,294.0784672058531,572.4794279437984,27.001084858072,27.001084858072,7.0,0.3545830670733235,1077.7870418407997,17.60159251870148
2023-08-10,Chamoli,0.4890738214917323,4.2222427263150415,15.04010955088793,47.53960856999411,125.32506434273245,444.3837622696252,6.335794572324038,16.535401105219538,7.0,0.3586982369570338,3582.915452996762,30.55938276503016
2023-07-29,Uttarkashi,0.48875207492183625,3.27909602259247,13.264317383124435,75.0088962681555,168.63695344163284,478.2034920152942,7.446250696907643,22.551475999653377,7.0,0.3608595052320014,3255.0149193410907,30.129926214487547
2023-07-30,Chamoli,0.4880244552263183,5.175524623213444,28.9227666133011,76.90763364948006,218.02791716045232,484.23686296998585,18.91838899690492,20.21031429688012,7.0,0.3565071723947773,3582.915452996762,30.55938276503016
2023-08-16,Chamoli,0.4874858963838218,1.963239469325093,5.746287600990353,52.570732389652406,110.88465938277815,342.7420319801035,2.518300805228397,33.20894835425312,7.0,0.3545362737966537,3582.915452996762,30.55938276503016
2023-07-29,Chamoli,0.487307721016279,4.82885299318273,28.719877929861795,107.8664742676828,221.0124945195788,488.8367873741589,18.91838899690492,36.134365241416205,7.0,0.3608595052320014,3582.915452996762,30.55938276503016
2023-08-02,Uttarkashi,0.48648184770565567,9.25401691952688,15.463070096622657,32.459275445510485,155.10739775194662,483.629946536542,9.25401691952688,9.25401691952688,7.0,0.3543809341914652,3255.0149193410907,30.129926214487547
2023-07-22,Dehra Dun,0.486009376435609,21.4506713823045,62.39585172010922,117.71186030483506,359.557339352666,575.3917548084604,27.001084858072,27.001084858072,7.0,0.3560806994675674,1077.7870418407997,17.60159251870148
2023-07-24,Chamoli,0.4857488140027401,13.409342589656957,57.47811112637443,134.49295352751165,309.1942239860749,473.1638428013241,36.134365241416205,36.134365241416205,7.0,0.3530275172401395,3582.915452996762,30.55938276503016
2023-07-30,Uttarkashi,0.485529985949357,3.731887965763464,14.457234685263618,70.52953640338134,166.28960598248497,478.0117751044504,7.446250696907643,22.551475999653377,7.0,0.3565071723947773,3255.0149193410907,30.129926214487547
2023-07-22,Chamoli,0.4854672891754205,7.93440329530126,41.23437024799908,113.14602025189602,285.0013535360087,447.145785076548,20.683089373867816,24.540093569684498,7.0,0.3560806994675674,3582.915452996762,30.55938276503016
2023-08-03,Chamoli,0.48544475856908953,14.996561149446698,42.85755404883687,77.78545577273837,190.52218071950256,511.7319705549907,16.2136667586276,18.91838899690492,7.0,0.354279515913055,3582.915452996762,30.55938276503016
2023-08-05,Chamoli,0.4853879295124024,10.83727457673007,42.36923683139632,81.41088946460032,189.2773637322831,508.3239063924643,16.535401105219538,16.535401105219538,7.0,0.3584055777765946,3582.915452996762,30.55938276503016
2023-07-18,Dehra Dun,0.485285002632947,24.7883655002647,45.51375200816382,109.22872601945004,367.09994120384965,510.3241342158279,24.7883655002647,33.05993927735391,7.0,0.3552172397453653,1077.7870418407997,17.60159251870148
2023-09-02,Dehra Dun,0.4848310048135902,0.2386699301251848,0.4531507065258462,2.4952942848200124,63.3581546659935,320.472080359992,0.2386699301251848,1.862360260891278,1.0,0.33471238117277,1077.7870418407997,17.60159251870148
2023-08-07,Dehra Dun,0.4844829976052812,3.351549386762389,13.871557331303318,67.66148306403254,128.84288949326137,494.1224575227631,8.741040286744477,29.14996389577124,7.0,0.3552208412031226,1077.7870418407997,17.60159251870148
2023-07-15,Uttarkashi,0.48400208061605343,36.24254101567608,57.21841245580959,233.0113690702065,301.350430998237,393.90804356632304,36.24254101567608,58.19073990659703,7.0,0.3501600044182915,3255.0149193410907,30.129926214487547
2023-08-08,Bageshwar,0.48392131326457727,20.59256935623057,34.0988604107024,118.63574363372872,215.8891557709929,536.8116103893906,20.59256935623057,30.272665693695465,7.0,0.3552570578835023,2313.362442097291,27.94855423282721
2023-08-01,Pithoragarh,0.48389022870462123,21.84283824389538,30.30028994834629,72.36665954758271,172.28334109135326,368.7194556947899,21.84283824389538,26.633750747224088,7.0,0.3519979876503606,3316.336294233949,30.971982332445258
2023-08-01,Bageshwar,0.4838078881210445,35.3028546563752,48.81526885996965,97.25341213726412,236.0495539593884,544.2184482865342,35.3028546563752,35.3028546563752,7.0,0.3519979876503606,2313.362442097291,27.94855423282721
2023-09-07,Chamoli,0.48327681653493093,6.967385130428505,12.43677780971128,27.464621313587035,40.39915146309456,244.1679627547158,6.967385130428505,7.846731206657999,6.0,0.3243496908221781,3582.915452996762,30.55938276503016
2023-08-16,Dehra Dun,0.48304016934598387,0.1299379918156722,32.4014520058021,123.2567504055866,209.237688038602,385.5256426717145,32.18802260107869,45.509959480238365,4.0,0.3545362737966537,1077.7870418407997,17.60159251870148
2023-09-28,Chamoli,0.4827234719783763,0.3472985734206228,1.0667329812253443,3.780580954061072,29.816243555553683,199.54819397631664,0.4796390328717302,1.0823001542790316,2.0,0.3220119501470991,3582.915452996762,30.55938276503016
2023-08-04,Chamoli,0.4825717279240517,16.535401105219538,47.74562901329384,75.40246788105298,186.37449245085432,520.6558485264027,16.535401105219538,16.535401105219538,7.0,0.3593916777508832,3582.915452996762,30.55938276503016
2023-09-21,Chamoli,0.48226887440005517,0.5313034772696222,4.497467618163511,26.03566260149264,164.5870431319753,273.5766302806828,2.393611354137596,6.39136495892996,6.0,0.3401577249803415,3582.915452996762,30.55938276503016
2023-08-10,Uttarkashi,0.4821998756797694,20.085754553814606,25.550423775627504,61.32068216686349,95.50125889109604,329.42486850323087,20.085754553814606,26.378522267013626,7.0,0.3586982369570338,3255.0149193410907,30.129926214487547
2023-07-27,Chamoli,0.48200543773700616,4.972635939774141,34.575524446522,112.73672494676424,263.0488799997719,477.9900877229446,20.21031429688012,36.134365241416205,7.0,0.3569964367525599,3582.915452996762,30.55938276503016
2023-07-31,Uttarkashi,0.4819296664261155,2.067674371230634,9.07865835958661,59.22875811002186,161.8326268389029,475.786946776864,3.731887965763464,22.551475999653377,7.0,0.3529125185684932,3255.0149193410907,30.129926214487547
2023-09-27,Chamoli,0.48183762054193996,0.4796390328717302,1.0805273973538547,3.964585857910072,48.591513378692405,200.70082466837127,0.4796390328717302,1.0823001542790316,2.0,0.3246404099228196,3582.915452996762,30.55938276503016
2023-09-14,Dehra Dun,0.4817649560494371,44.72308975961704,47.26877652695902,81.37001515705796,88.49179271391944,211.66235948154508,44.72308975961704,44.72308975961704,4.0,0.3442775794124497,1077.7870418407997,17.60159251870148
2023-08-03,Dehra Dun,0.4816498391670505,12.24211610684592,24.63996183695791,44.617419158083024,139.99535318339903,530.8416464435434,12.24211610684592,16.283425644541428,6.0,0.354279515913055,1077.7870418407997,17.60159251870148
2023-07-28,Uttarkashi,0.4813830934390774,7.446250696907643,32.53669736018534,86.75733011688715,201.60039843471648,477.6211300818599,22.551475999653377,22.551475999653377,7.0,0.3593878360173467,3255.0149193410907,30.129926214487547
2023-07-26,Uttarkashi,0.4813794437368464,22.551475999653377,53.5333310544935,122.64812230643618,212.591048514318,472.979747361228,22.551475999653377,28.376720684178327,7.0,0.3563509781332833,3255.0149193410907,30.129926214487547
2023-08-29,Dehra Dun,0.48135776217433995,0.0,2.042143578294095,37.980551690692245,123.15329571352572,345.9602576431598,1.862360260891278,32.3749910491062,3.0,0.348119901270607,1077.7870418407997,17.60159251870148
2023-07-28,Pithoragarh,0.48107499446229396,26.633750747224088,39.56963915765145,100.59120996323438,199.06730372208804,368.5118064953883,26.633750747224088,26.633750747224088,7.0,0.3593878360173467,3316.336294233949,30.971982332445258
2023-08-27,Dehra Dun,0.4809866360495641,1.862360260891278,5.098981204286544,59.5197689539157,155.24502641010932,348.1731398496048,3.147824952219968,32.3749910491062,5.0,0.3552455173867516,1077.7870418407997,17.60159251870148
2023-07-28,Bageshwar,0.4809032013676395,24.774670456008828,42.35085388791406,142.63259685293238,274.3507536333546,518.7934173069198,24.774670456008828,36.707471440104015,7.0,0.3593878360173467,2313.362442097291,27.94855423282721
2023-08-01,Uttarkashi,0.4806901726117609,4.1413788058651,9.94094114285924,45.756734525636986,159.41100541451053,477.122850189572,4.1413788058651,22.551475999653377,7.0,0.3519979876503606,3255.0149193410907,30.129926214487547
2023-07-28,Rudra Prayag,0.48006181862105424,30.56894744424461,54.46195377542541,181.299368764922,333.23657968150894,663.4893387756707,30.56894744424461,46.87713031151134,7.0,0.3593878360173467,2910.091761961188,30.96714223291616
2023-08-31,Pithoragarh,0.47998501200470745,0.9926113210509586,3.8309792701452494,19.100447257128444,150.73471613721492,302.6546921819071,2.039189350352923,5.689174995654648,5.0,0.3412677830935364,3316.336294233949,30.971982332445258
2023-08-21,Dehra Dun,0.4796968037544769,14.771896628829708,20.028751921110327,78.30913148394465,232.06975278390263,366.6348709539997,14.771896628829708,29.67837013027921,5.0,0.348332180449649,1077.7870418407997,17.60159251870148
2023-08-08,Uttarkashi,0.4792021612215544,2.7108555769014,6.529202504021557,51.99540283001068,97.75213735564762,405.7229292447376,2.7108555769014,26.378522267013626,7.0,0.3552570578835023,3255.0149193410907,30.129926214487547
2023-09-26,Chamoli,0.47910853546163057,0.2397953749329915,0.7983456741244364,5.878558179175937,49.61787713307989,202.00019450177248,0.361092989549133,2.393611354137596,3.0,0.3275120496055778,3582.915452996762,30.55938276503016
2023-07-06,Chamoli,0.4788146429931771,23.169216710668376,36.18733933240468,61.92377044629493,128.09924241636676,185.03423223410076,23.169216710668376,23.169216710668376,7.0,0.2947666180930558,3582.915452996762,30.55938276503016
2023-07-25,Uttarkashi,0.4787076283659696,17.613402390249977,39.19310288537776,113.65427088887358,208.8331629488572,455.3734141662063,17.613402390249977,28.376720684178327,7.0,0.3539539755220768,3255.0149193410907,30.129926214487547
2023-07-26,Chamoli,0.4781548403828412,9.39257420986773,43.01223109640482,120.38096658582008,296.60656551884495,477.0956848006649,20.21031429688012,36.134365241416205,7.0,0.3563509781332833,3582.915452996762,30.55938276503016
2023-08-13,Bageshwar,0.4775087380844343,31.831480811932643,46.944431733169154,95.94942229639923,226.64017371345872,514.0572276045438,31.831480811932643,31.831480811932643,7.0,0.3581876174630475,2313.362442097291,27.94855423282721
2023-07-27,Dehra Dun,0.4773605197047682,0.8724774933044702,41.20394910810373,95.377934025316,175.84612312695316,513.0359645779471,22.807596938894623,27.001084858072,6.0,0.3569964367525599,1077.7870418407997,17.60159251870148
2023-08-04,Uttarkashi,0.47691383717736313,26.378522267013626,39.89281112888692,53.11284829433856,139.87017841122565,502.6579537343678,26.378522267013626,26.378522267013626,7.0,0.3593916777508832,3255.0149193410907,30.129926214487547
2023-07-25,Chamoli,0.47656032890192795,20.21031429688012,69.75402212795329,130.1631742547073,304.6934877772508,473.679769565606,36.134365241416205,36.134365241416205,7.0,0.3539539755220768,3582.915452996762,30.55938276503016
2023-08-01,Almora,0.4764356707131503,36.49725679483264,40.65912221587399,83.30225642896065,159.53300567901556,532.9730972578752,36.49725679483264,36.49725679483264,7.0,0.3519979876503606,1431.8328157550104,22.823893180273483
2023-08-13,Pithoragarh,0.4753796819148135,22.667088202913884,36.70333014372965,71.33275310849147,160.492486113892,364.7089855354346,22.667088202913884,22.667088202913884,7.0,0.3581876174630475,3316.336294233949,30.971982332445258
2023-08-09,Uttarkashi,0.4751399626295111,2.753813644911455,6.801802641018801,45.49519955539525,77.95447500090569,350.2860029830521,2.753813644911455,26.378522267013626,7.0,0.3579403830597519,3255.0149193410907,30.129926214487547
2023-08-07,Uttarkashi,0.4746737159366873,1.337133419205904,9.391736124222428,53.425926058974376,112.65468416899618,460.8738109078078,5.573389197102271,26.378522267013626,7.0,0.3552208412031226,3255.0149193410907,30.129926214487547
2023-09-23,Chamoli,0.47438460750030975,1.0823001542790316,2.6866011509138907,16.48217201261147,136.18467345417102,207.14149226871413,1.0823001542790316,5.046075544094648,6.0,0.3352865364332092,3582.915452996762,30.55938276503016
2023-09-08,Chamoli,0.4742432853618066,5.777748501105682,14.434675792962873,32.18845616948976,43.17263635529329,243.60991668349743,6.967385130428505,7.846731206657999,6.0,0.3251464934325092,3582.915452996762,30.55938276503016
2023-08-24,Dehra Dun,0.4738951463477894,0.3267961198966122,39.64889112079938,88.06622306974141,201.6544414242424,377.7539364590688,32.3749910491062,32.3749910491062,6.0,0.3679168597839693,1077.7870418407997,17.60159251870148
2023-08-22,Chamoli,0.4738610076788286,24.11252693828065,42.667155947705496,78.23508811335695,135.17837560600827,297.9302696862806,24.11252693828065,25.24591395255161,7.0,0.3552715839710987,3582.915452996762,30.55938276503016
2023-09-25,Chamoli,0.4737800921515956,0.361092989549133,1.6408504534704764,7.211315590999239,52.52771513847063,203.8718695759185,1.0823001542790316,2.393611354137596,4.0,0.330235051494805,3582.915452996762,30.55938276503016
2023-07-14,Dehra Dun,0.4736059526744856,1.939258603631951,54.44614757773948,292.36850594627106,329.39869827230183,471.602268815755,33.05993927735391,68.46968088134703,7.0,0.3498730618121867,1077.7870418407997,17.60159251870148
2023-08-07,Bageshwar,0.4735856711129845,9.188680852058187,36.14559563516024,133.34602893387338,232.0040578548663,533.5640203705708,22.639304580688407,35.3028546563752,7.0,0.3552208412031226,2313.362442097291,27.94855423282721
2023-08-21,Bageshwar,0.473370745258782,28.5583606598077,37.48707829244563,74.70397895898495,164.0331137280545,440.5901153866826,28.5583606598077,28.5583606598077,7.0,0.348332180449649,2313.362442097291,27.94855423282721
2023-08-06,Bageshwar,0.47299902645653347,4.317610202413669,36.55623351163023,130.69075141705946,236.5671855019248,557.5983287288883,22.639304580688407,35.3028546563752,7.0,0.3574341892822534,2313.362442097291,27.94855423282721
2023-07-18,Chamoli,0.4725120303641653,24.540093569684498,52.73686812514202,174.53031352254354,289.4181303779032,400.8735742281097,24.540093569684498,56.055104856099234,7.0,0.3552172397453653,3582.915452996762,30.55938276503016
2023-08-20,Dehra Dun,0.4725049029366825,3.2054516881490853,33.645435320112256,95.72525745619365,220.64940554183536,373.31364570747456,28.38858002783164,32.18802260107869,5.0,0.3485071709457006,1077.7870418407997,17.60159251870148
2023-08-14,Dehra Dun,0.4721536159386938,32.18802260107869,78.40800182006853,153.76062129995802,221.42210436399057,406.03759977489017,45.509959480238365,45.509959480238365,6.0,0.3635279918910309,1077.7870418407997,17.60159251870148
2023-07-29,Rudra Prayag,0.47215138087089936,6.848892773835178,41.73188846269216,176.24949846359507,281.81947362159434,667.278357701791,30.56894744424461,46.87713031151134,7.0,0.3608595052320014,2910.091761961188,30.96714223291616
2023-07-22,Pithoragarh,0.47198984694819873,18.40576412498507,38.7519686113086,108.55572042725666,193.69288481878112,355.0800500009594,18.40576412498507,23.299026259730883,7.0,0.3560806994675674,3316.336294233949,30.971982332445258
2023-08-08,Pithoragarh,0.4716227313039075,12.126643354779937,22.96484993166053,77.54224460127956,149.90890414886223,374.7556368872631,12.126643354779937,25.27386385146345,7.0,0.3552570578835023,3316.336294233949,30.971982332445258
2023-09-22,Chamoli,0.4716069485408499,1.0729975193652372,3.997912350772456,21.7912368172624,159.88229215023486,210.09998836324897,2.393611354137596,6.39136495892996,6.0,0.337645713114727,3582.915452996762,30.55938276503016
2023-08-30,Chamoli,0.4707720614491387,2.366880475305417,5.645818607053603,15.626258296933557,156.44774637776447,295.1933986599328,2.366880475305417,4.040796248813864,6.0,0.3447018860403102,3582.915452996762,30.55938276503016
2023-07-15,Dehra Dun,0.47040000236764296,9.26882643354666,30.655034733932236,241.84547904783096,334.22125092388137,480.8387867194438,19.44694969675365,68.46968088134703,7.0,0.3501600044182915,1077.7870418407997,17.60159251870148
2023-08-03,Uttarkashi,0.470245324786169,4.260271942346368,17.655667667738392,34.18057672423257,141.86837682839035,485.21473430924,9.25401691952688,9.25401691952688,7.0,0.354279515913055,3255.0149193410907,30.129926214487547
2023-07-31,Pithoragarh,0.4701463720479267,5.804986446581236,10.954182146035864,72.50889892356835,173.73952910718876,348.943361594528,5.804986446581236,26.633750747224088,7.0,0.3529125185684932,3316.336294233949,30.971982332445258
2023-09-02,Chamoli,0.46999681367025403,0.6482141548435746,3.051195901434407,10.808484957567028,125.89424958287252,255.38704051253035,1.3490681013878725,2.366880475305417,6.0,0.33471238117277,3582.915452996762,30.55938276503016
2023-08-23,Uttarkashi,0.4698283334680732,23.1639134350925,36.51856019793576,76.48268520936146,151.28345854333784,269.4028119341469,23.1639134350925,23.1639134350925,7.0,0.367837198199284,3255.0149193410907,30.129926214487547
2023-08-05,Bageshwar,0.4695961432031294,22.639304580688407,54.26421752933082,133.352152082996,263.05071060415634,573.0725985441226,22.639304580688407,35.3028546563752,7.0,0.3584055777765946,2313.362442097291,27.94855423282721
2023-08-09,Bageshwar,0.4690604392149788,12.105243244939413,41.88649345322815,100.46832118497268,219.13067403609597,541.1217141010164,20.59256935623057,22.639304580688407,7.0,0.3579403830597519,2313.362442097291,27.94855423282721
2023-07-21,Bageshwar,0.46857088220749415,26.30727140365926,38.514398857105945,131.7181567804222,271.2086802011659,471.18507191164224,26.30727140365926,46.33586742720954,7.0,0.3527085953891861,2313.362442097291,27.94855423282721
2023-09-10,Chamoli,0.46839442190069436,79.58642298399862,110.14409033544716,130.42759935181647,144.60359835747565,337.52694331675025,79.58642298399862,79.58642298399862,7.0,0.3477677456997983,3582.915452996762,30.55938276503016
2023-08-11,Bageshwar,0.4681166058370867,9.80073689784211,29.02447725278341,85.76264224417426,202.5627791358622,536.046477160316,12.105243244939413,22.639304580688407,7.0,0.3577252230090441,2313.362442097291,27.94855423282721
2023-07-17,Pithoragarh,0.46770022060307626,23.24423085757501,36.28195676093512,86.56325041475708,166.46179060740556,299.96218078816355,23.24423085757501,23.24423085757501,7.0,0.3489236376145375,3316.336294233949,30.971982332445258
