station_id,datetime_utc,latitude,longitude,role,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
TUR_SMS_04,2023-05-01 04:00:00+00:00,25.5157,90.2186,train,0.0,0.0,0.0,0.0,0.0,100.0,89.1,27.6,61,970.3,5.3,320.0,16.0,60.0,3800.0,0
NNG_UMI_06,2023-05-01 04:00:00+00:00,25.519,91.262,train,0.0,0.0,0.0,0.0,0.0,100.0,89.1,20.3,67,867.1,14.6,1240.0,20.0,90.0,950.0,0
SHL_UMI_01,2023-05-01 04:00:00+00:00,25.5788,91.8933,train,0.0,0.0,0.0,0.0,0.0,100.0,100.0,21.9,59,860.0,9.9,1496.0,18.0,250.0,520.0,0
CHR_MYN_02,2023-05-01 04:00:00+00:00,25.27,91.71,train,0.0,0.0,0.0,0.0,0.0,100.0,100.0,22.0,68,872.1,10.0,1484.0,30.0,180.0,380.0,0
DWK_UMN_03,2023-05-01 05:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,96.9,100.0,29.8,60,1001.3,6.0,82.0,14.0,15.0,1200.0,0
JWI_UMI_05,2023-05-01 05:00:00+00:00,25.452,92.203,train,0.0,0.0,0.0,0.0,0.0,100.0,100.0,22.0,59,865.0,16.3,1370.0,22.0,110.0,1600.0,0
CHR_MYN_02,2023-05-01 05:00:00+00:00,25.27,91.71,train,0.0,0.0,0.0,0.0,0.0,100.0,100.0,22.9,64,871.8,11.3,1484.0,30.0,180.0,380.0,0
TUR_SMS_04,2023-05-01 05:00:00+00:00,25.5157,90.2186,train,0.0,0.0,0.0,0.0,0.0,100.0,89.1,28.8,56,970.0,7.0,320.0,16.0,60.0,3800.0,0
NNG_UMI_06,2023-05-01 05:00:00+00:00,25.519,91.262,train,0.2,0.2,0.2,0.2,0.2,100.0,89.1,21.3,61,866.9,17.1,1240.0,20.0,90.0,950.0,0
SHL_UMI_01,2023-05-01 05:00:00+00:00,25.5788,91.8933,train,0.1,0.1,0.1,0.1,0.1,100.0,100.0,20.7,65,859.5,10.5,1496.0,18.0,250.0,520.0,0
JWI_UMI_05,2023-05-01 06:00:00+00:00,25.452,92.203,train,0.4,0.4,0.4,0.4,0.4,100.0,100.0,22.4,58,864.5,19.6,1370.0,22.0,110.0,1600.0,0
TUR_SMS_04,2023-05-01 06:00:00+00:00,25.5157,90.2186,train,0.1,0.1,0.1,0.1,0.1,100.0,89.1,29.7,53,969.3,8.9,320.0,16.0,60.0,3800.0,0
DWK_UMN_03,2023-05-01 06:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,96.3,100.0,31.1,52,1000.4,7.7,82.0,14.0,15.0,1200.0,0
CHR_MYN_02,2023-05-01 06:00:00+00:00,25.27,91.71,train,0.2,0.2,0.2,0.2,0.2,100.0,100.0,22.7,64,871.2,12.5,1484.0,30.0,180.0,380.0,0
SHL_UMI_01,2023-05-01 06:00:00+00:00,25.5788,91.8933,train,0.0,0.1,0.1,0.1,0.1,100.0,100.0,22.7,63,859.3,10.7,1496.0,18.0,250.0,520.0,0
NNG_UMI_06,2023-05-01 06:00:00+00:00,25.519,91.262,train,0.5,0.7,0.7,0.7,0.7,100.0,89.1,21.4,65,866.5,18.6,1240.0,20.0,90.0,950.0,0
SHL_UMI_01,2023-05-01 07:00:00+00:00,25.5788,91.8933,train,1.6,1.7,1.7,1.7,1.7,100.0,100.0,21.1,68,858.3,13.6,1496.0,18.0,250.0,520.0,0
DWK_UMN_03,2023-05-01 07:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,95.7,100.0,31.2,54,999.3,8.7,82.0,14.0,15.0,1200.0,0
JWI_UMI_05,2023-05-01 07:00:00+00:00,25.452,92.203,train,0.4,0.8,0.8,0.8,0.8,100.0,100.0,22.6,60,863.9,20.5,1370.0,22.0,110.0,1600.0,0
TUR_SMS_04,2023-05-01 07:00:00+00:00,25.5157,90.2186,train,0.0,0.1,0.1,0.1,0.1,100.0,89.1,30.1,53,968.5,10.8,320.0,16.0,60.0,3800.0,0
CHR_MYN_02,2023-05-01 07:00:00+00:00,25.27,91.71,train,0.3,0.5,0.5,0.5,0.5,100.0,100.0,23.3,59,870.4,13.2,1484.0,30.0,180.0,380.0,0
NNG_UMI_06,2023-05-01 07:00:00+00:00,25.519,91.262,train,0.3,1.0,1.0,1.0,1.0,100.0,89.1,21.0,67,865.6,19.6,1240.0,20.0,90.0,950.0,0
NNG_UMI_06,2023-05-01 08:00:00+00:00,25.519,91.262,train,0.2,1.0,1.2,1.2,1.2,100.0,89.1,20.7,69,864.7,17.2,1240.0,20.0,90.0,950.0,0
SHL_UMI_01,2023-05-01 08:00:00+00:00,25.5788,91.8933,train,0.1,1.7,1.8,1.8,1.8,100.0,100.0,23.2,58,857.7,10.8,1496.0,18.0,250.0,520.0,0
TUR_SMS_04,2023-05-01 08:00:00+00:00,25.5157,90.2186,train,0.0,0.1,0.1,0.1,0.1,100.0,89.1,30.0,50,967.6,13.0,320.0,16.0,60.0,3800.0,0
JWI_UMI_05,2023-05-01 08:00:00+00:00,25.452,92.203,train,0.1,0.9,0.9,0.9,0.9,100.0,100.0,21.9,64,862.7,17.0,1370.0,22.0,110.0,1600.0,0
DWK_UMN_03,2023-05-01 08:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,95.1,100.0,31.3,53,998.1,10.6,82.0,14.0,15.0,1200.0,0
CHR_MYN_02,2023-05-01 08:00:00+00:00,25.27,91.71,train,0.1,0.6,0.6,0.6,0.6,100.0,100.0,23.4,59,869.6,11.2,1484.0,30.0,180.0,380.0,0
NNG_UMI_06,2023-05-01 09:00:00+00:00,25.519,91.262,train,0.1,0.6,1.3,1.3,1.3,100.0,89.1,20.7,74,864.4,15.9,1240.0,20.0,90.0,950.0,0
TUR_SMS_04,2023-05-01 09:00:00+00:00,25.5157,90.2186,train,0.0,0.0,0.1,0.1,0.1,100.0,89.1,28.2,56,966.9,11.0,320.0,16.0,60.0,3800.0,0
DWK_UMN_03,2023-05-01 09:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,94.6,100.0,31.0,57,997.7,13.0,82.0,14.0,15.0,1200.0,0
JWI_UMI_05,2023-05-01 09:00:00+00:00,25.452,92.203,train,0.1,0.6,1.0,1.0,1.0,100.0,100.0,23.2,57,862.5,17.3,1370.0,22.0,110.0,1600.0,0
SHL_UMI_01,2023-05-01 09:00:00+00:00,25.5788,91.8933,train,0.0,1.7,1.8,1.8,1.8,100.0,100.0,22.8,55,857.2,9.0,1496.0,18.0,250.0,520.0,0
CHR_MYN_02,2023-05-01 09:00:00+00:00,25.27,91.71,train,0.1,0.5,0.7,0.7,0.7,100.0,100.0,23.2,54,869.1,13.4,1484.0,30.0,180.0,380.0,0
NNG_UMI_06,2023-05-01 10:00:00+00:00,25.519,91.262,train,0.0,0.3,1.3,1.3,1.3,100.0,89.1,21.3,64,864.1,19.2,1240.0,20.0,90.0,950.0,0
DWK_UMN_03,2023-05-01 10:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,94.3,100.0,30.2,60,997.7,12.9,82.0,14.0,15.0,1200.0,0
JWI_UMI_05,2023-05-01 10:00:00+00:00,25.452,92.203,train,0.3,0.5,1.3,1.3,1.3,100.0,100.0,21.3,67,862.1,12.2,1370.0,22.0,110.0,1600.0,0
TUR_SMS_04,2023-05-01 10:00:00+00:00,25.5157,90.2186,train,0.0,0.0,0.1,0.1,0.1,100.0,89.1,27.2,60,967.1,11.5,320.0,16.0,60.0,3800.0,0
SHL_UMI_01,2023-05-01 10:00:00+00:00,25.5788,91.8933,train,0.1,0.2,1.9,1.9,1.9,100.0,100.0,21.3,56,856.6,10.1,1496.0,18.0,250.0,520.0,0
CHR_MYN_02,2023-05-01 10:00:00+00:00,25.27,91.71,train,0.0,0.2,0.7,0.7,0.7,100.0,100.0,22.0,62,868.6,9.6,1484.0,30.0,180.0,380.0,0
CHR_MYN_02,2023-05-01 11:00:00+00:00,25.27,91.71,train,0.4,0.5,1.1,1.1,1.1,100.0,100.0,20.2,72,868.9,7.9,1484.0,30.0,180.0,380.0,0
NNG_UMI_06,2023-05-01 11:00:00+00:00,25.519,91.262,train,0.1,0.2,1.2,1.4,1.4,100.0,89.1,19.4,68,864.2,20.3,1240.0,20.0,90.0,950.0,0
JWI_UMI_05,2023-05-01 11:00:00+00:00,25.452,92.203,train,0.5,0.9,1.8,1.8,1.8,100.0,100.0,20.8,66,862.3,14.0,1370.0,22.0,110.0,1600.0,0
TUR_SMS_04,2023-05-01 11:00:00+00:00,25.5157,90.2186,train,6.3,6.3,6.4,6.4,6.4,100.0,89.1,22.9,82,969.0,14.1,320.0,16.0,60.0,3800.0,0
SHL_UMI_01,2023-05-01 11:00:00+00:00,25.5788,91.8933,train,0.0,0.1,1.8,1.9,1.9,100.0,100.0,21.1,58,856.9,9.6,1496.0,18.0,250.0,520.0,0
DWK_UMN_03,2023-05-01 11:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,94.0,100.0,29.0,65,998.6,10.4,82.0,14.0,15.0,1200.0,0
DWK_UMN_03,2023-05-01 12:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,94.3,100.0,27.5,71,999.4,6.3,82.0,14.0,15.0,1200.0,0
CHR_MYN_02,2023-05-01 12:00:00+00:00,25.27,91.71,train,0.4,0.8,1.3,1.5,1.5,100.0,100.0,19.3,77,869.2,3.3,1484.0,30.0,180.0,380.0,0
NNG_UMI_06,2023-05-01 12:00:00+00:00,25.519,91.262,train,0.7,0.8,1.4,2.1,2.1,100.0,89.1,18.3,79,864.6,11.9,1240.0,20.0,90.0,950.0,0
TUR_SMS_04,2023-05-01 12:00:00+00:00,25.5157,90.2186,train,2.0,8.3,8.3,8.4,8.4,100.0,88.6,24.4,78,968.6,4.1,320.0,16.0,60.0,3800.0,0
SHL_UMI_01,2023-05-01 12:00:00+00:00,25.5788,91.8933,train,0.1,0.2,1.9,2.0,2.0,100.0,100.0,18.3,78,857.2,2.5,1496.0,18.0,250.0,520.0,0
JWI_UMI_05,2023-05-01 12:00:00+00:00,25.452,92.203,train,0.0,0.8,1.4,1.8,1.8,100.0,100.0,17.6,86,862.6,9.5,1370.0,22.0,110.0,1600.0,0
CHR_MYN_02,2023-05-01 13:00:00+00:00,25.27,91.71,train,0.0,0.8,1.0,1.5,1.5,100.0,100.0,18.2,87,869.8,3.1,1484.0,30.0,180.0,380.0,0
DWK_UMN_03,2023-05-01 13:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,94.3,100.0,27.0,69,1000.5,7.4,82.0,14.0,15.0,1200.0,0
NNG_UMI_06,2023-05-01 13:00:00+00:00,25.519,91.262,train,0.1,0.9,1.2,2.2,2.2,100.0,89.1,17.2,88,865.1,7.2,1240.0,20.0,90.0,950.0,0
SHL_UMI_01,2023-05-01 13:00:00+00:00,25.5788,91.8933,train,0.0,0.1,0.3,2.0,2.0,100.0,100.0,17.2,80,857.8,3.1,1496.0,18.0,250.0,520.0,0
TUR_SMS_04,2023-05-01 13:00:00+00:00,25.5157,90.2186,train,0.2,8.5,8.5,8.6,8.6,100.0,88.6,23.8,84,969.0,1.3,320.0,16.0,60.0,3800.0,0
JWI_UMI_05,2023-05-01 13:00:00+00:00,25.452,92.203,train,0.0,0.5,1.0,1.8,1.8,100.0,100.0,17.8,89,863.1,10.7,1370.0,22.0,110.0,1600.0,0
NNG_UMI_06,2023-05-01 14:00:00+00:00,25.519,91.262,train,0.1,0.9,1.1,2.3,2.3,100.0,89.1,17.1,91,865.8,1.9,1240.0,20.0,90.0,950.0,0
JWI_UMI_05,2023-05-01 14:00:00+00:00,25.452,92.203,train,0.0,0.0,0.9,1.8,1.8,100.0,100.0,17.1,96,863.8,11.2,1370.0,22.0,110.0,1600.0,0
TUR_SMS_04,2023-05-01 14:00:00+00:00,25.5157,90.2186,train,0.0,2.2,8.5,8.6,8.6,100.0,88.9,23.3,88,970.1,2.3,320.0,16.0,60.0,3800.0,0
DWK_UMN_03,2023-05-01 14:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,94.0,100.0,26.8,69,1001.6,9.4,82.0,14.0,15.0,1200.0,0
CHR_MYN_02,2023-05-01 14:00:00+00:00,25.27,91.71,train,0.0,0.4,0.9,1.5,1.5,100.0,100.0,17.6,90,870.4,2.6,1484.0,30.0,180.0,380.0,0
SHL_UMI_01,2023-05-01 14:00:00+00:00,25.5788,91.8933,train,0.0,0.1,0.2,2.0,2.0,100.0,100.0,16.7,84,858.1,6.6,1496.0,18.0,250.0,520.0,0
CHR_MYN_02,2023-05-01 15:00:00+00:00,25.27,91.71,train,0.2,0.2,1.0,1.7,1.7,100.0,100.0,17.6,88,870.7,3.2,1484.0,30.0,180.0,380.0,0
SHL_UMI_01,2023-05-01 15:00:00+00:00,25.5788,91.8933,train,0.1,0.1,0.3,2.1,2.1,100.0,100.0,16.7,86,858.6,7.9,1496.0,18.0,250.0,520.0,0
DWK_UMN_03,2023-05-01 15:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,94.0,100.0,26.2,70,1002.3,8.3,82.0,14.0,15.0,1200.0,0
JWI_UMI_05,2023-05-01 15:00:00+00:00,25.452,92.203,train,0.0,0.0,0.8,1.8,1.8,100.0,100.0,17.0,94,864.1,10.7,1370.0,22.0,110.0,1600.0,0
NNG_UMI_06,2023-05-01 15:00:00+00:00,25.519,91.262,train,0.2,0.4,1.2,2.5,2.5,100.0,89.1,17.0,91,866.0,1.5,1240.0,20.0,90.0,950.0,0
TUR_SMS_04,2023-05-01 15:00:00+00:00,25.5157,90.2186,train,0.0,0.2,8.5,8.6,8.6,100.0,88.9,23.0,88,970.3,2.5,320.0,16.0,60.0,3800.0,0
JWI_UMI_05,2023-05-01 16:00:00+00:00,25.452,92.203,train,0.2,0.2,0.7,2.0,2.0,100.0,100.0,17.0,93,864.3,6.6,1370.0,22.0,110.0,1600.0,0
TUR_SMS_04,2023-05-01 16:00:00+00:00,25.5157,90.2186,train,0.0,0.0,8.5,8.6,8.6,100.0,88.9,22.5,88,970.3,2.5,320.0,16.0,60.0,3800.0,0
SHL_UMI_01,2023-05-01 16:00:00+00:00,25.5788,91.8933,train,0.2,0.3,0.4,2.3,2.3,100.0,100.0,16.9,82,858.9,7.3,1496.0,18.0,250.0,520.0,0
CHR_MYN_02,2023-05-01 16:00:00+00:00,25.27,91.71,train,0.2,0.4,1.2,1.9,1.9,100.0,100.0,17.7,86,870.7,4.3,1484.0,30.0,180.0,380.0,0
DWK_UMN_03,2023-05-01 16:00:00+00:00,25.187,92.019,spatial_holdout_val,0.1,0.1,0.1,0.1,0.1,94.6,100.0,25.0,79,1002.4,4.2,82.0,14.0,15.0,1200.0,0
NNG_UMI_06,2023-05-01 16:00:00+00:00,25.519,91.262,train,0.0,0.3,1.2,2.5,2.5,100.0,89.4,16.6,90,865.9,4.9,1240.0,20.0,90.0,950.0,0
NNG_UMI_06,2023-05-01 17:00:00+00:00,25.519,91.262,train,0.0,0.2,1.1,2.5,2.5,100.0,89.4,16.8,79,865.6,5.1,1240.0,20.0,90.0,950.0,0
JWI_UMI_05,2023-05-01 17:00:00+00:00,25.452,92.203,train,0.1,0.3,0.3,2.1,2.1,100.0,100.0,16.5,92,863.7,4.9,1370.0,22.0,110.0,1600.0,0
TUR_SMS_04,2023-05-01 17:00:00+00:00,25.5157,90.2186,train,0.0,0.0,2.2,8.6,8.6,100.0,88.9,22.3,86,970.0,2.1,320.0,16.0,60.0,3800.0,0
SHL_UMI_01,2023-05-01 17:00:00+00:00,25.5788,91.8933,train,0.0,0.3,0.4,2.3,2.3,100.0,100.0,16.8,77,858.5,6.4,1496.0,18.0,250.0,520.0,0
CHR_MYN_02,2023-05-01 17:00:00+00:00,25.27,91.71,train,0.0,0.4,0.8,1.9,1.9,100.0,100.0,17.3,83,870.1,5.5,1484.0,30.0,180.0,380.0,0
DWK_UMN_03,2023-05-01 17:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.1,0.1,0.1,0.1,94.6,100.0,24.4,83,1002.0,3.8,82.0,14.0,15.0,1200.0,0
SHL_UMI_01,2023-05-01 18:00:00+00:00,25.5788,91.8933,train,0.0,0.2,0.3,2.3,2.3,100.0,100.0,16.8,71,858.0,7.2,1496.0,18.0,250.0,520.0,0
NNG_UMI_06,2023-05-01 18:00:00+00:00,25.519,91.262,train,0.0,0.0,0.4,2.5,2.5,100.0,89.4,17.2,68,865.3,6.2,1240.0,20.0,90.0,950.0,0
DWK_UMN_03,2023-05-01 18:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.1,0.1,0.1,0.1,94.6,100.0,23.9,87,1001.8,3.2,82.0,14.0,15.0,1200.0,0
TUR_SMS_04,2023-05-01 18:00:00+00:00,25.5157,90.2186,train,0.0,0.0,0.2,8.6,8.6,100.0,88.9,22.3,85,969.6,4.0,320.0,16.0,60.0,3800.0,0
JWI_UMI_05,2023-05-01 18:00:00+00:00,25.452,92.203,train,0.1,0.4,0.4,2.2,2.2,100.0,100.0,16.6,87,863.3,4.7,1370.0,22.0,110.0,1600.0,0
CHR_MYN_02,2023-05-01 18:00:00+00:00,25.27,91.71,train,0.0,0.2,0.4,1.9,1.9,100.0,100.0,17.3,80,869.6,2.4,1484.0,30.0,180.0,380.0,0
TUR_SMS_04,2023-05-01 19:00:00+00:00,25.5157,90.2186,train,0.0,0.0,0.0,8.6,8.6,100.0,88.9,23.7,75,969.3,2.2,320.0,16.0,60.0,3800.0,0
NNG_UMI_06,2023-05-01 19:00:00+00:00,25.519,91.262,train,0.0,0.0,0.3,2.5,2.5,100.0,89.4,16.6,70,864.4,4.5,1240.0,20.0,90.0,950.0,0
CHR_MYN_02,2023-05-01 19:00:00+00:00,25.27,91.71,train,0.0,0.0,0.4,1.9,1.9,100.0,100.0,17.4,80,869.3,1.6,1484.0,30.0,180.0,380.0,0
DWK_UMN_03,2023-05-01 19:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.1,0.1,0.1,94.6,100.0,23.8,88,1001.3,3.3,82.0,14.0,15.0,1200.0,0
JWI_UMI_05,2023-05-01 19:00:00+00:00,25.452,92.203,train,0.0,0.2,0.4,2.2,2.2,100.0,100.0,16.4,87,862.7,4.3,1370.0,22.0,110.0,1600.0,0
SHL_UMI_01,2023-05-01 19:00:00+00:00,25.5788,91.8933,train,0.0,0.0,0.3,2.3,2.3,100.0,100.0,16.5,69,857.2,7.2,1496.0,18.0,250.0,520.0,0
DWK_UMN_03,2023-05-01 20:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.1,0.1,0.1,94.6,100.0,23.6,88,1000.7,3.7,82.0,14.0,15.0,1200.0,0
TUR_SMS_04,2023-05-01 20:00:00+00:00,25.5157,90.2186,train,0.0,0.0,0.0,8.6,8.6,100.0,88.9,21.8,86,968.2,3.1,320.0,16.0,60.0,3800.0,0
NNG_UMI_06,2023-05-01 20:00:00+00:00,25.519,91.262,train,0.0,0.0,0.2,2.5,2.5,100.0,89.4,15.6,76,863.6,5.1,1240.0,20.0,90.0,950.0,0
CHR_MYN_02,2023-05-01 20:00:00+00:00,25.27,91.71,train,0.0,0.0,0.4,1.9,1.9,100.0,100.0,17.4,73,868.9,1.1,1484.0,30.0,180.0,380.0,0
JWI_UMI_05,2023-05-01 20:00:00+00:00,25.452,92.203,train,0.0,0.1,0.4,2.2,2.2,100.0,100.0,16.5,85,862.0,7.6,1370.0,22.0,110.0,1600.0,0
SHL_UMI_01,2023-05-01 20:00:00+00:00,25.5788,91.8933,train,0.0,0.0,0.3,2.3,2.3,100.0,100.0,15.8,71,856.3,6.4,1496.0,18.0,250.0,520.0,0
JWI_UMI_05,2023-05-01 21:00:00+00:00,25.452,92.203,train,0.0,0.0,0.4,2.2,2.2,100.0,100.0,16.0,90,861.5,9.4,1370.0,22.0,110.0,1600.0,0
CHR_MYN_02,2023-05-01 21:00:00+00:00,25.27,91.71,train,0.0,0.0,0.2,1.9,1.9,100.0,100.0,17.3,70,868.7,1.8,1484.0,30.0,180.0,380.0,0
NNG_UMI_06,2023-05-01 21:00:00+00:00,25.519,91.262,train,0.1,0.1,0.1,2.6,2.6,100.0,89.4,16.3,71,863.4,1.1,1240.0,20.0,90.0,950.0,0
DWK_UMN_03,2023-05-01 21:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.1,0.1,0.1,94.6,100.0,23.2,90,1000.5,4.1,82.0,14.0,15.0,1200.0,0
SHL_UMI_01,2023-05-01 21:00:00+00:00,25.5788,91.8933,train,0.0,0.0,0.2,2.3,2.3,100.0,100.0,15.1,75,855.7,5.9,1496.0,18.0,250.0,520.0,0
TUR_SMS_04,2023-05-01 21:00:00+00:00,25.5157,90.2186,train,0.0,0.0,0.0,8.6,8.6,100.0,88.9,21.6,86,967.6,3.3,320.0,16.0,60.0,3800.0,0
CHR_MYN_02,2023-05-01 22:00:00+00:00,25.27,91.71,train,0.1,0.1,0.1,2.0,2.0,100.0,100.0,15.6,84,867.9,2.5,1484.0,30.0,180.0,380.0,0
DWK_UMN_03,2023-05-01 22:00:00+00:00,25.187,92.019,spatial_holdout_val,0.0,0.0,0.0,0.1,0.1,94.6,100.0,22.9,89,1000.6,4.9,82.0,14.0,15.0,1200.0,0
JWI_UMI_05,2023-05-01 22:00:00+00:00,25.452,92.203,train,0.0,0.0,0.2,2.2,2.2,100.0,100.0,15.7,96,861.5,8.9,1370.0,22.0,110.0,1600.0,0
