date,district,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_max_3d,rainfall_max_7d,rainy_days_7d,rainfall_1d_to_7d,rainfall_3d_to_7d,soil_moisture,mean_elevation,mean_slope,flood_label
2020-02-01,Rudra Prayag,1.5640155103713889,4.17948867615525,22.61500638033455,27.34575757063404,117.23263812771576,2.257796145535182,7.92102570434122,5.0,0.0691583020101695,0.18481040513785682,0.2852717169449821,2910.091761961188,30.96714223291616,0
2020-02-01,Tehri Garhwal,1.0266059131632812,2.317379333721343,35.21795858407074,38.913054280774126,163.33176668061586,1.0266059131632812,17.65321873867498,5.0,0.029150067899663904,0.065801067440872,0.2852717169449821,1913.8547353637732,28.398587479030688,0
2020-02-01,Udham Singh Nagar,0.0277847336960872,0.0277847336960872,23.758362856890948,25.681352763658754,60.188865198157764,0.0277847336960872,13.61338284079474,2.0,0.0011694716800975515,0.0011694716800975515,0.2852717169449821,228.0287057108548,2.44388995090817,0
2020-02-01,Uttarkashi,0.4902321097784227,0.8802509090948412,17.272566708632034,20.248542946284797,110.21409776748999,0.4902321097784227,8.966139381620414,3.0,0.02838212117897371,0.05096236552339188,0.2852717169449821,3255.0149193410907,30.129926214487547,0
2020-02-02,Almora,0.7470444488191901,1.2457839340038963,79.07198332295698,81.73621794042973,126.86462048954154,0.7470444488191901,41.64430087754428,4.0,0.00944765020399647,0.015755060969706913,0.2845164184135528,1431.8328157550104,22.823893180273483,0
2020-02-02,Bageshwar,0.3804898813181995,1.9346099723466033,29.57355239204138,34.48801091104944,80.89532500899736,0.8271507125477965,12.528537436506902,3.0,0.012865883117738371,0.0654168928129966,0.2845164184135528,2313.362442097291,27.94855423282721,0
2020-02-02,Chamoli,0.672631508473024,3.3106918559135288,26.33798032732567,30.788819505683918,75.3648634282832,1.6361708702365398,10.820302035226588,6.0,0.02553846098201795,0.12570028867317495,0.2845164184135528,3582.915452996762,30.55938276503016,0
2020-02-02,Champawat,0.0,0.0651132034008805,41.85092792258504,44.0816018147818,96.41792466179288,0.0638330829475658,24.703164566793788,2.0,0.0,0.001555836514915249,0.2845164184135528,1226.245121516255,24.63270918239799,0
2020-02-02,Dehra Dun,0.0,1.0764373557704983,49.495332441662036,54.16880058247924,161.676825394103,0.7743768580618339,38.3247593116084,3.0,0.0,0.02174825950085269,0.2845164184135528,1077.7870418407997,17.60159251870148,0
2020-02-02,Haridwar,0.0,0.0329975362756913,30.041131194605658,35.56090214187097,107.6177793142951,0.0329975362756913,21.545800695030817,2.0,0.0,0.001098411872826035,0.2845164184135528,297.87155977060354,3.625138222047199,0
2020-02-02,Naini Tal,0.0269609264103043,0.16508910817220052,40.26424649159559,44.08901570794076,94.76282670346018,0.0882318383226951,27.72800422300133,3.0,0.0006695996594977191,0.004100141402286477,0.2845164184135528,869.4357508810718,15.64010029258418,0
2020-02-02,Pauri Garhwal,0.1347498231190562,0.42787883749225436,44.688072141667654,49.10502640913147,129.62159501142787,0.2689786024064097,20.52812072852546,3.0,0.00301534198379688,0.009574788246873312,0.2845164184135528,1145.0823641253612,23.01342006581901,0
2020-02-02,Pithoragarh,0.1278110045422391,0.6856943441609082,15.169431364086657,17.38184764843292,47.03135961887024,0.5125688365984727,10.969708012625544,3.0,0.008425562768243671,0.04520237327958801,0.2845164184135528,3316.336294233949,30.971982332445258,0
2020-02-02,Rudra Prayag,0.4310241709468123,2.35271670156688,22.671676502742887,27.55819970861444,116.81259150833617,1.5640155103713889,7.92102570434122,5.0,0.019011569430390216,0.10377338427128921,0.2845164184135528,2910.091761961188,30.96714223291616,0
2020-02-02,Tehri Garhwal,0.1419767412833523,2.1817073963757916,34.72553484588324,38.94827158914607,163.02204166040545,1.0266059131632812,17.65321873867498,5.0,0.004088539969936385,0.06282717726973351,0.2845164184135528,1913.8547353637732,28.398587479030688,0
2020-02-02,Udham Singh Nagar,0.0,0.0277847336960872,23.758362856890948,25.681126633010543,60.186147196455956,0.0277847336960872,13.61338284079474,2.0,0.0,0.0011694716800975515,0.2845164184135528,228.0287057108548,2.44388995090817,0
2020-02-02,Uttarkashi,0.1015332506010168,0.7444717469723613,17.169680731937213,20.229050374149097,110.2476065096245,0.4902321097784227,8.966139381620414,3.0,0.005913519667179122,0.0433596707612567,0.2845164184135528,3255.0149193410907,30.129926214487547,0
2020-02-03,Almora,0.2517014571246862,1.4910550767218957,74.7217285197896,79.72499510078094,126.09550106712997,0.7470444488191901,41.64430087754428,3.0,0.0033685175482725494,0.019954772009486196,0.2836772418347406,1431.8328157550104,22.823893180273483,0
2020-02-03,Bageshwar,0.1750192986402373,1.282478558439044,25.043915541833336,33.80370210603715,80.4921200656849,0.7269693784806054,12.528537436506902,2.0,0.006988495523369326,0.0512091851247305,0.2836772418347406,2313.362442097291,27.94855423282721,0
2020-02-03,Chamoli,0.8028473282291916,2.4773683139061804,23.896282857047964,30.470300145421714,75.4841113726808,1.001889477203965,10.820302035226588,5.0,0.03359716234674706,0.1036716976047933,0.2836772418347406,3582.915452996762,30.55938276503016,0
2020-02-03,Champawat,0.0,0.0638330829475658,40.85517243416226,43.5133450511358,91.60423752914923,0.0638330829475658,24.703164566793788,2.0,0.0,0.0015624234970005018,0.2836772418347406,1226.245121516255,24.63270918239799,0
2020-02-03,Dehra Dun,0.0,0.7743768580618269,45.68578907960844,50.29067924493974,160.1584798308812,0.7743768580618339,38.3247593116084,2.0,0.0,0.016950059454207952,0.2836772418347406,1077.7870418407997,17.60159251870148,0
2020-02-03,Haridwar,0.0,0.0329975362756913,22.0312810485258,30.41938263569391,107.39350304045888,0.0329975362756913,21.545800695030817,1.0,0.0,0.0014977583330380581,0.2836772418347406,297.87155977060354,3.625138222047199,0
2020-02-03,Naini Tal,0.0088750906381533,0.0857323604876587,37.92927928951496,42.704443881280234,90.32745218718009,0.0498963434392011,27.72800422300133,2.0,0.0002339904836160759,0.0022603213093752867,0.2836772418347406,869.4357508810718,15.64010029258418,0
2020-02-03,Pauri Garhwal,0.2107084979798675,0.6144369235053299,39.52254183966926,45.81041811854581,128.13601682918096,0.2689786024064097,20.52812072852546,2.0,0.005331349727031653,0.015546492694002777,0.2836772418347406,1145.0823641253612,23.01342006581901,0
2020-02-03,Pithoragarh,0.1741483004258699,0.8145281415665817,14.128902065779188,17.152397089821587,46.60597400532697,0.5125688365984727,10.969708012625544,2.0,0.012325677344879278,0.05764977916363543,0.2836772418347406,3316.336294233949,30.971982332445258,0
2020-02-03,Rudra Prayag,0.4723885888121186,2.4674282701303234,20.8622154094282,26.6043793497932,116.84572622544535,1.5640155103713889,7.92102570434122,4.0,0.02264325992700533,0.11827258531434014,0.2836772418347406,2910.091761961188,30.96714223291616,0
2020-02-03,Tehri Garhwal,0.1186723188978055,1.287254973344439,31.376378424166525,37.48280555819948,161.85410040686412,1.0266059131632812,17.65321873867498,4.0,0.003782218378147302,0.041026243211253914,0.2836772418347406,1913.8547353637732,28.398587479030688,0
2020-02-03,Udham Singh Nagar,0.0,0.0277847336960872,23.277435440167217,25.02059383907055,59.846152377336615,0.0277847336960872,13.61338284079474,2.0,0.0,0.0011936337477499136,0.2836772418347406,228.0287057108548,2.44388995090817,0
2020-02-03,Uttarkashi,0.0802795690900179,0.6720449294694645,15.213432742782361,19.451189175320124,109.24250309766695,0.4902321097784227,8.966139381620414,2.0,0.005276886891370239,0.04417444088112585,0.2836772418347406,3255.0149193410907,30.129926214487547,0
2020-02-04,Almora,0.2706588865915634,1.2694047925354397,44.83404286975815,79.98555298440573,126.36495198195783,0.7470444488191901,41.64430087754428,2.0,0.006036905512646175,0.02831341282136028,0.2829814416151968,1431.8328157550104,22.823893180273483,0
2020-02-04,Bageshwar,0.6027077096642802,1.158216889622719,15.83585510034806,33.61850449998456,80.8437597671921,0.6027077096642802,12.528537436506902,1.0,0.03805968593330633,0.07313888698428261,0.2829814416151968,2313.362442097291,27.94855423282721,0
2020-02-04,Chamoli,0.4415980042665008,1.9170768409687164,16.835045422981718,30.59960277745205,75.79105779549987,0.8028473282291916,10.820302035226588,4.0,0.02623087535200795,0.1138741642168383,0.2829814416151968,3582.915452996762,30.55938276503016,0
2020-02-04,Champawat,0.0137612949923544,0.0137612949923544,16.16576916236083,41.97305894375592,91.61346945668248,0.0137612949923544,16.038312837396873,1.0,0.000851261328977395,0.000851261328977395,0.2829814416151968,1226.245121516255,24.63270918239799,0
2020-02-04,Dehra Dun,0.0975476937180927,0.0975476937180856,7.4585774617181295,49.93249037472758,160.06965317583143,0.0975476937180927,6.1617517225533405,1.0,0.013078590540914144,0.013078590540913192,0.2829814416151968,1077.7870418407997,17.60159251870148,0
2020-02-04,Haridwar,0.0039056170524166,0.0039056170524166,0.48938597054740135,30.2311866567448,106.781545839658,0.0039056170524166,0.4524828172192899,0.0,0.007980631458267048,0.007980631458267048,0.2829814416151968,297.87155977060354,3.625138222047199,0
2020-02-04,Naini Tal,0.0007975683005099,0.0366335853489675,28.042840288732496,40.34624430683983,90.31145769485994,0.0269609264103043,27.72800422300133,1.0,2.844106602102262e-05,0.0013063435681065145,0.2829814416151968,869.4357508810718,15.64010029258418,0
2020-02-04,Pauri Garhwal,0.1708784932632519,0.516336814362172,19.165299604407046,45.674304482433364,128.1984372267789,0.2107084979798675,17.41533883726829,1.0,0.008916035119426121,0.02694123223110003,0.2829814416151968,1145.0823641253612,23.01342006581901,0
2020-02-04,Pithoragarh,0.1042299143113504,0.4061892192794594,3.2634239674649947,17.048564457677315,46.4514919627824,0.1741483004258699,2.288699957044916,1.0,0.031938811325671584,0.12446715439423271,0.2829814416151968,3316.336294233949,30.971982332445258,0
2020-02-04,Rudra Prayag,0.2915699405309346,1.194982700289869,13.232759645617916,26.182914762739703,116.9182685327219,0.4723885888121186,7.858288269172804,3.0,0.022033946531594618,0.09030486776662076,0.2829814416151968,2910.091761961188,30.96714223291616,0
2020-02-04,Tehri Garhwal,0.6438014512458937,0.9044505114270516,14.366961136737439,37.39495147994532,162.25422763319276,0.6438014512458937,11.145131291589038,3.0,0.04481124437570858,0.06295349725425262,0.2829814416151968,1913.8547353637732,28.398587479030688,0
2020-02-04,Udham Singh Nagar,0.0,0.0,13.641167574490828,23.918200277717723,59.74655143477815,0.0,13.61338284079474,1.0,0.0,0.0,0.2829814416151968,228.0287057108548,2.44388995090817,0
2020-02-04,Uttarkashi,0.1839177545141607,0.3657305742052025,6.431211115676108,19.206477529087902,108.94415263783807,0.1839177545141607,5.185229632376071,1.0,0.028597681308918477,0.056868062758143614,0.2829814416151968,3255.0149193410907,30.129926214487547,0
2020-02-05,Almora,0.3221657997797245,0.8445261434959741,3.5119077919935897,80.0990162401377,116.34783858837282,0.3221657997797245,1.4215977144937195,1.0,0.09173524110711373,0.24047496490265216,0.2822494926439121,1431.8328157550104,22.823893180273483,0
2020-02-05,Bageshwar,0.6350284813103775,1.4127554896148968,3.942346145151534,33.27884091546396,68.94360657519805,0.6350284813103775,0.8271507125477965,0.0,0.16107878325513836,0.3583539038038199,0.2822494926439121,2313.362442097291,27.94855423282721,0
2020-02-05,Chamoli,0.6573761942229527,1.9018215267186451,6.672119581978084,30.110615751191954,65.40788467604735,0.8028473282291916,1.6361708702365398,3.0,0.09852582640646167,0.2850400413708968,0.2822494926439121,3582.915452996762,30.55938276503016,0
2020-02-05,Champawat,0.0,0.0137612949923544,0.1274563249639592,41.97305894375593,87.40005463851759,0.0137612949923544,0.0638330829475658,0.0,0.0,0.10796786293958113,0.2822494926439121,1226.245121516255,24.63270918239799,0
2020-02-05,Dehra Dun,0.0,0.0975476937180856,1.2968257391647888,49.921514632308394,145.05913773828635,0.0975476937180927,0.7743768580618339,0.0,0.0,0.07522029795661865,0.2822494926439121,1077.7870418407997,17.60159251870148,0
2020-02-05,Haridwar,0.0,0.0039056170524166,0.03690315332811145,30.2311866567448,98.56128630539094,0.0039056170524166,0.0329975362756913,0.0,0.0,0.10583136856418615,0.2822494926439121,297.87155977060354,3.625138222047199,0
2020-02-05,Naini Tal,0.0046425230416304,0.0143151819802936,0.3194785887727947,40.35088682988146,83.03054185112158,0.0088750906381533,0.1400742986203006,0.0,0.014531516894282837,0.0448078139679658,0.2822494926439121,869.4357508810718,15.64010029258418,0
2020-02-05,Pauri Garhwal,0.0923452301546253,0.47393222139774116,1.842305997293381,45.633109122607834,110.49203255844921,0.2107084979798675,0.9404949384033748,0.0,0.050124778492560675,0.25724931951841745,0.2822494926439121,1145.0823641253612,23.01342006581901,0
2020-02-05,Pithoragarh,0.009799754964862,0.2881779697020823,0.9845237653849405,16.916210491450894,41.15625860483086,0.1741483004258699,0.5125688365984727,0.0,0.009953792235008311,0.29270768987655404,0.2822494926439121,3316.336294233949,30.971982332445258,0
2020-02-05,Rudra Prayag,0.1935094926557752,0.9574680219988319,5.567980869100887,25.289108211475074,102.48071790940621,0.4723885888121186,2.257796145535182,2.0,0.03475397319981269,0.1719596156216369,0.2822494926439121,2910.091761961188,30.96714223291616,0
2020-02-05,Tehri Garhwal,0.2497097716867012,1.0121835418304004,3.4715396168351025,37.070341783109086,142.1250463357764,0.6438014512458937,1.0266059131632812,2.0,0.07193053437881247,0.29156609515724957,0.2822494926439121,1913.8547353637732,28.398587479030688,0
2020-02-05,Udham Singh Nagar,0.0,0.0,0.0277847336960872,23.918200277717723,54.08281597752948,0.0,0.0277847336960872,0.0,0.0,0.0,0.2822494926439121,228.0287057108548,2.44388995090817,0
2020-02-05,Uttarkashi,0.1620434995658687,0.4262408231700544,1.4080249828659053,18.93632615051993,101.73080706398683,0.1839177545141607,0.4902321097784227,0.0,0.11508558900031397,0.30272227100701726,0.2822494926439121,3255.0149193410907,30.129926214487547,0
2020-02-06,Almora,0.0785201983945545,0.6713448847658423,2.168830275894425,80.10243950498446,110.91417345059166,0.3221657997797245,0.7470444488191901,0.0,0.036203922023474513,0.3095422369769082,0.2815565632866602,1431.8328157550104,22.823893180273483,0
2020-02-06,Bageshwar,0.307954956069486,1.5456911470441455,3.655320418030984,33.45154771503927,64.2776287509928,0.6350284813103775,0.8271507125477965,0.0,0.08424839319201986,0.42286052860346396,0.2815565632866602,2313.362442097291,27.94855423282721,0
2020-02-06,Chamoli,0.6427358198840292,1.7417100183734826,5.8552492025162035,30.311965390771565,61.92228210077421,0.6573761942229527,1.6361708702365398,2.0,0.10977085481467955,0.29746124557154013,0.2815565632866602,3582.915452996762,30.55938276503016,0
2020-02-06,Champawat,0.0051204818132591,0.018881776805613502,0.083994980206494,41.97817942556919,83.09080524182055,0.0137612949923544,0.0638330829475658,0.0,0.06096103409557234,0.22479381464678344,0.2815565632866602,1226.245121516255,24.63270918239799,0
2020-02-06,Dehra Dun,0.203362628668176,0.3009103223862616,1.3773476781567742,50.12487726097657,126.0841293366071,0.203362628668176,0.7743768580618339,0.0,0.14764789184705535,0.21847069457310725,0.2815565632866602,1077.7870418407997,17.60159251870148,0
2020-02-06,Haridwar,0.0072292654620436,0.011134882514460199,0.04413241879015505,30.23841592220684,79.70111244173006,0.0072292654620436,0.0329975362756913,0.0,0.16380479147598348,0.2523004747808951,0.2815565632866602,297.87155977060354,3.625138222047199,0
2020-02-06,Naini Tal,0.0129767219817348,0.018416813323875098,0.1923810121342289,40.3638635518632,80.12700144782852,0.0129767219817348,0.0882318383226951,0.0,0.067452886253631,0.09573043300443966,0.2815565632866602,869.4357508810718,15.64010029258418,0
2020-02-06,Pauri Garhwal,0.0172789293055501,0.2805026527234238,0.9190899881955563,45.58835158746923,96.82651749002235,0.1708784932632519,0.2689786024064097,0.0,0.018800020376082326,0.30519573831763086,0.2815565632866602,1145.0823641253612,23.01342006581901,0
2020-02-06,Pithoragarh,0.06279643090181,0.17682610017802242,1.0366687447648006,16.837670502511788,38.315850605801444,0.1042299143113504,0.5125688365984727,0.0,0.06057515541370144,0.17057129435000604,0.2815565632866602,3316.336294233949,30.971982332445258,0
2020-02-06,Rudra Prayag,0.3652676911532416,0.850347124339955,3.6754524147189467,25.593472623487287,94.73407732593553,0.3652676911532416,1.5640155103713889,1.0,0.09938030766230586,0.23135842803355977,0.2815565632866602,2910.091761961188,30.96714223291616,0
2020-02-06,Tehri Garhwal,0.3181633544208612,1.211674577353456,3.512054292627061,37.336298219542805,124.22356132971377,0.6438014512458937,1.0266059131632812,2.0,0.09059178398722506,0.34500441376795876,0.2815565632866602,1913.8547353637732,28.398587479030688,0
2020-02-06,Udham Singh Nagar,0.0,0.0,0.0277847336960872,23.91526205726906,50.88389793358054,0.0,0.0277847336960872,0.0,0.0,0.0,0.2815565632866602,228.0287057108548,2.44388995090817,0
2020-02-06,Uttarkashi,0.2805315548087496,0.6264928088887861,1.4512441249511583,19.13928953839687,91.41430697103107,0.2805315548087496,0.4902321097784227,0.0,0.19330404628797007,0.4316933081238573,0.2815565632866602,3255.0149193410907,30.129926214487547,0
2020-02-07,Almora,0.0219346525190739,0.42262065069335286,2.184334614006812,80.11054552463237,99.41418524918187,0.3221657997797245,0.7470444488191901,0.0,0.01004179594858059,0.19347789230892196,0.2810642350919852,1431.8328157550104,22.823893180273483,0
2020-02-07,Bageshwar,0.5987600942948655,1.5417435316747308,3.426929799778053,33.59182527344417,59.81840919553429,0.6350284813103775,0.7269693784806054,0.0,0.1747219682211396,0.4498904768589382,0.2810642350919852,2313.362442097291,27.94855423282721,0
2020-02-07,Chamoli,0.8920371135663578,2.1921491276733396,5.111115445846021,30.724384812945164,61.495055562898514,0.8920371135663578,1.001889477203965,1.0,0.17452881831548697,0.42889829470721097,0.2810642350919852,3582.915452996762,30.55938276503016,0
2020-02-07,Champawat,0.0166265057141791,0.0217469875274382,0.0993413654673584,41.99480593128336,54.21608072793649,0.0166265057141791,0.0638330829475658,0.0,0.16736571185877575,0.21890949973990456,0.2810642350919852,1226.245121516255,24.63270918239799,0
2020-02-07,Dehra Dun,1.2363736507167813,1.4397362793849502,2.3116608311648843,51.361242735078655,108.18333388322066,1.2363736507167813,1.2363736507167813,1.0,0.5348419193709455,0.6228144012999701,0.2810642350919852,1077.7870418407997,17.60159251870148,0
2020-02-07,Haridwar,0.0080903325704482,0.015319598032491801,0.05222275136060325,30.24650625477729,64.95722653805163,0.0080903325704482,0.0329975362756913,0.0,0.15491672581283417,0.29334541532090425,0.2810642350919852,297.87155977060354,3.625138222047199,0
2020-02-07,Naini Tal,0.0026187258611411,0.0202379708845063,0.1067678996726749,40.36648227772434,64.71016508549651,0.0129767219817348,0.0498963434392011,0.0,0.0245270473814886,0.1895493064605006,0.2810642350919852,869.4357508810718,15.64010029258418,0
2020-02-07,Pauri Garhwal,0.366032292110863,0.47565645157103487,1.2609718683396274,45.93275910185383,86.39420681135528,0.366032292110863,0.366032292110863,0.0,0.2902776905841219,0.37721386677998114,0.2810642350919852,1145.0823641253612,23.01342006581901,0
2020-02-07,Pithoragarh,0.5767916962969668,0.6493878821636389,1.568145938041571,17.16141014916806,33.21564232408926,0.5767916962969668,0.5767916962969668,0.0,0.3678173787829545,0.4141116284515067,0.2810642350919852,3316.336294233949,30.971982332445258,0
