station_id,datetime_utc,latitude,longitude,role,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
SNG_TST_02,2023-06-01 13:00:00+00:00,27.2346,88.5038,train,0.0,0.1,3.1,3.4,3.4,100.0,100.0,24.3,96,952.9,5.1,310.0,18.0,30.0,5200.0,0
JRT_TST_05,2023-06-01 13:00:00+00:00,27.09,88.32,train,0.0,0.0,0.3,0.5,0.5,87.4,92.0,24.8,96,957.5,2.7,250.0,15.0,25.0,7200.0,0
CHG_GLF_04,2023-06-01 13:00:00+00:00,27.62,88.63,train,0.9,0.9,1.6,1.9,1.9,100.0,100.0,14.1,97,761.4,3.1,1750.0,32.0,40.0,1850.0,0
GNG_TST_01,2023-06-01 13:00:00+00:00,27.3389,88.6065,train,0.5,0.5,3.1,5.4,5.4,100.0,100.0,17.3,92,848.5,5.4,1650.0,28.0,250.0,2800.0,0
SNG_TST_02,2023-06-01 14:00:00+00:00,27.2346,88.5038,train,0.1,0.1,1.8,3.5,3.5,100.0,100.0,24.3,89,954.0,5.4,310.0,18.0,30.0,5200.0,0
CHG_GLF_04,2023-06-01 14:00:00+00:00,27.62,88.63,train,0.4,1.3,1.8,2.3,2.3,100.0,100.0,13.5,98,761.7,1.8,1750.0,32.0,40.0,1850.0,0
GNG_TST_01,2023-06-01 14:00:00+00:00,27.3389,88.6065,train,4.6,5.1,6.8,10.0,10.0,100.0,100.0,16.5,100,849.1,5.1,1650.0,28.0,250.0,2800.0,0
JRT_TST_05,2023-06-01 14:00:00+00:00,27.09,88.32,train,0.0,0.0,0.3,0.5,0.5,87.4,92.0,24.5,96,958.3,3.6,250.0,15.0,25.0,7200.0,0
MNG_RNG_03,2023-06-01 14:00:00+00:00,27.5098,88.5231,spatial_holdout_val,1.4,12.0,14.5,15.4,15.4,100.0,100.0,20.7,100,908.2,1.8,530.0,24.0,45.0,3100.0,0
CHG_GLF_04,2023-06-01 15:00:00+00:00,27.62,88.63,train,0.0,1.3,1.4,2.3,2.3,100.0,100.0,14.2,89,762.5,2.8,1750.0,32.0,40.0,1850.0,0
GNG_TST_01,2023-06-01 15:00:00+00:00,27.3389,88.6065,train,3.4,8.5,9.0,13.4,13.4,100.0,100.0,16.0,99,848.9,3.8,1650.0,28.0,250.0,2800.0,0
MNG_RNG_03,2023-06-01 15:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.1,10.7,13.8,15.5,15.5,100.0,100.0,20.4,99,908.2,5.1,530.0,24.0,45.0,3100.0,0
JRT_TST_05,2023-06-01 15:00:00+00:00,27.09,88.32,train,0.0,0.0,0.3,0.5,0.5,87.4,92.0,24.5,95,958.9,2.6,250.0,15.0,25.0,7200.0,0
SNG_TST_02,2023-06-01 15:00:00+00:00,27.2346,88.5038,train,0.3,0.4,2.0,3.8,3.8,100.0,100.0,23.8,89,954.0,4.0,310.0,18.0,30.0,5200.0,0
GNG_TST_01,2023-06-01 16:00:00+00:00,27.3389,88.6065,train,1.0,9.0,9.5,14.4,14.4,100.0,100.0,15.3,99,848.1,4.2,1650.0,28.0,250.0,2800.0,0
SNG_TST_02,2023-06-01 16:00:00+00:00,27.2346,88.5038,train,0.1,0.5,0.6,3.9,3.9,100.0,100.0,22.3,92,953.5,4.7,310.0,18.0,30.0,5200.0,0
MNG_RNG_03,2023-06-01 16:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.0,1.5,12.9,15.5,15.5,100.0,100.0,20.3,100,907.6,5.1,530.0,24.0,45.0,3100.0,0
CHG_GLF_04,2023-06-01 16:00:00+00:00,27.62,88.63,train,0.0,0.4,1.3,2.3,2.3,100.0,100.0,14.6,85,762.7,1.5,1750.0,32.0,40.0,1850.0,0
JRT_TST_05,2023-06-01 16:00:00+00:00,27.09,88.32,train,0.0,0.0,0.0,0.5,0.5,87.4,92.0,24.7,88,959.0,3.4,250.0,15.0,25.0,7200.0,0
MNG_RNG_03,2023-06-01 17:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.0,0.1,12.1,15.5,15.5,100.0,100.0,20.7,95,907.3,4.0,530.0,24.0,45.0,3100.0,0
CHG_GLF_04,2023-06-01 17:00:00+00:00,27.62,88.63,train,0.1,0.1,1.4,2.4,2.4,100.0,100.0,14.8,81,762.8,2.0,1750.0,32.0,40.0,1850.0,0
GNG_TST_01,2023-06-01 17:00:00+00:00,27.3389,88.6065,train,0.0,4.4,9.5,14.4,14.4,100.0,100.0,15.5,86,848.0,4.0,1650.0,28.0,250.0,2800.0,0
JRT_TST_05,2023-06-01 17:00:00+00:00,27.09,88.32,train,0.0,0.0,0.0,0.5,0.5,87.7,91.7,24.5,83,958.9,1.6,250.0,15.0,25.0,7200.0,0
SNG_TST_02,2023-06-01 17:00:00+00:00,27.2346,88.5038,train,0.0,0.4,0.5,3.9,3.9,100.0,100.0,22.0,91,953.3,4.0,310.0,18.0,30.0,5200.0,0
SNG_TST_02,2023-06-01 18:00:00+00:00,27.2346,88.5038,train,0.0,0.1,0.5,3.9,3.9,100.0,100.0,23.7,83,953.2,2.8,310.0,18.0,30.0,5200.0,0
GNG_TST_01,2023-06-01 18:00:00+00:00,27.3389,88.6065,train,0.0,1.0,9.5,14.4,14.4,100.0,100.0,15.5,84,847.6,5.5,1650.0,28.0,250.0,2800.0,0
JRT_TST_05,2023-06-01 18:00:00+00:00,27.09,88.32,train,0.0,0.0,0.0,0.5,0.5,87.7,91.7,22.8,89,958.1,3.4,250.0,15.0,25.0,7200.0,0
CHG_GLF_04,2023-06-01 18:00:00+00:00,27.62,88.63,train,0.5,0.6,1.9,2.9,2.9,100.0,100.0,14.2,84,762.3,1.6,1750.0,32.0,40.0,1850.0,0
MNG_RNG_03,2023-06-01 18:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.0,0.0,10.7,15.5,15.5,100.0,100.0,20.9,91,906.9,3.0,530.0,24.0,45.0,3100.0,0
CHG_GLF_04,2023-06-01 19:00:00+00:00,27.62,88.63,train,0.2,0.8,1.2,3.1,3.1,100.0,100.0,14.3,81,761.6,2.3,1750.0,32.0,40.0,1850.0,0
JRT_TST_05,2023-06-01 19:00:00+00:00,27.09,88.32,train,0.0,0.0,0.0,0.5,0.5,87.7,91.7,22.2,92,957.5,1.9,250.0,15.0,25.0,7200.0,0
SNG_TST_02,2023-06-01 19:00:00+00:00,27.2346,88.5038,train,0.0,0.0,0.5,3.9,3.9,100.0,100.0,21.8,90,952.1,3.3,310.0,18.0,30.0,5200.0,0
GNG_TST_01,2023-06-01 19:00:00+00:00,27.3389,88.6065,train,0.0,0.0,9.0,14.4,14.4,100.0,100.0,13.7,96,846.0,6.2,1650.0,28.0,250.0,2800.0,0
MNG_RNG_03,2023-06-01 19:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.0,0.0,1.5,15.5,15.5,100.0,100.0,20.1,93,906.1,4.8,530.0,24.0,45.0,3100.0,0
SNG_TST_02,2023-06-01 20:00:00+00:00,27.2346,88.5038,train,0.0,0.0,0.4,3.9,3.9,100.0,100.0,21.6,90,951.7,4.6,310.0,18.0,30.0,5200.0,0
JRT_TST_05,2023-06-01 20:00:00+00:00,27.09,88.32,train,0.1,0.1,0.1,0.6,0.6,88.0,91.7,22.3,88,956.9,5.1,250.0,15.0,25.0,7200.0,0
CHG_GLF_04,2023-06-01 20:00:00+00:00,27.62,88.63,train,0.2,0.9,1.0,3.3,3.3,100.0,100.0,14.1,82,761.2,0.7,1750.0,32.0,40.0,1850.0,0
MNG_RNG_03,2023-06-01 20:00:00+00:00,27.5098,88.5231,spatial_holdout_val,1.2,1.2,1.3,16.7,16.7,100.0,100.0,20.4,87,905.9,3.3,530.0,24.0,45.0,3100.0,0
GNG_TST_01,2023-06-01 20:00:00+00:00,27.3389,88.6065,train,0.0,0.0,4.4,14.4,14.4,100.0,100.0,14.7,84,846.4,5.5,1650.0,28.0,250.0,2800.0,0
MNG_RNG_03,2023-06-01 21:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.6,1.8,1.8,17.3,17.3,100.0,100.0,19.2,98,905.6,5.9,530.0,24.0,45.0,3100.0,0
GNG_TST_01,2023-06-01 21:00:00+00:00,27.3389,88.6065,train,0.0,0.0,1.0,14.4,14.4,100.0,100.0,14.7,83,846.3,5.4,1650.0,28.0,250.0,2800.0,0
JRT_TST_05,2023-06-01 21:00:00+00:00,27.09,88.32,train,0.0,0.1,0.1,0.6,0.6,88.0,91.7,24.4,77,956.9,3.6,250.0,15.0,25.0,7200.0,0
CHG_GLF_04,2023-06-01 21:00:00+00:00,27.62,88.63,train,0.4,0.8,1.4,3.7,3.7,100.0,100.0,13.6,88,760.5,2.5,1750.0,32.0,40.0,1850.0,0
SNG_TST_02,2023-06-01 21:00:00+00:00,27.2346,88.5038,train,0.0,0.0,0.1,3.9,3.9,100.0,100.0,21.0,90,951.4,5.2,310.0,18.0,30.0,5200.0,0
GNG_TST_01,2023-06-01 22:00:00+00:00,27.3389,88.6065,train,0.0,0.0,0.0,14.4,14.4,100.0,100.0,13.4,98,845.7,7.9,1650.0,28.0,250.0,2800.0,0
CHG_GLF_04,2023-06-01 22:00:00+00:00,27.62,88.63,train,0.1,0.7,1.5,3.8,3.8,100.0,100.0,11.5,94,758.9,3.7,1750.0,32.0,40.0,1850.0,0
MNG_RNG_03,2023-06-01 22:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.4,2.2,2.2,17.7,17.7,100.0,100.0,18.9,98,905.3,5.2,530.0,24.0,45.0,3100.0,0
JRT_TST_05,2023-06-01 22:00:00+00:00,27.09,88.32,train,0.0,0.1,0.1,0.6,0.6,88.3,91.7,24.2,75,956.7,3.1,250.0,15.0,25.0,7200.0,0
SNG_TST_02,2023-06-01 22:00:00+00:00,27.2346,88.5038,train,0.0,0.0,0.0,3.9,3.9,100.0,100.0,20.7,90,951.5,6.1,310.0,18.0,30.0,5200.0,0
CHG_GLF_04,2023-06-01 23:00:00+00:00,27.62,88.63,train,0.1,0.6,1.5,3.9,3.9,100.0,100.0,11.4,92,759.0,3.1,1750.0,32.0,40.0,1850.0,0
MNG_RNG_03,2023-06-01 23:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.4,1.4,2.6,18.1,18.1,100.0,100.0,19.7,87,906.1,2.7,530.0,24.0,45.0,3100.0,0
JRT_TST_05,2023-06-01 23:00:00+00:00,27.09,88.32,train,0.0,0.0,0.1,0.6,0.6,88.3,91.7,24.3,71,957.1,2.5,250.0,15.0,25.0,7200.0,0
GNG_TST_01,2023-06-01 23:00:00+00:00,27.3389,88.6065,train,0.1,0.1,0.1,14.5,14.5,100.0,100.0,12.7,99,845.8,9.0,1650.0,28.0,250.0,2800.0,0
SNG_TST_02,2023-06-01 23:00:00+00:00,27.2346,88.5038,train,0.1,0.1,0.1,4.0,4.0,100.0,100.0,20.5,88,951.7,6.6,310.0,18.0,30.0,5200.0,0
CHG_GLF_04,2023-06-02 00:00:00+00:00,27.62,88.63,train,0.0,0.2,1.0,3.9,3.9,100.0,100.0,14.3,74,762.0,3.3,1750.0,32.0,40.0,1850.0,0
GNG_TST_01,2023-06-02 00:00:00+00:00,27.3389,88.6065,train,0.1,0.2,0.2,14.6,14.6,100.0,100.0,14.3,98,847.4,6.8,1650.0,28.0,250.0,2800.0,0
JRT_TST_05,2023-06-02 00:00:00+00:00,27.09,88.32,train,0.0,0.0,0.1,0.6,0.6,90.6,91.4,23.6,78,958.3,3.5,250.0,15.0,25.0,7200.0,0
MNG_RNG_03,2023-06-02 00:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.0,0.8,2.6,18.0,18.1,100.0,100.0,19.9,98,907.2,4.4,530.0,24.0,45.0,3100.0,0
SNG_TST_02,2023-06-02 00:00:00+00:00,27.2346,88.5038,train,0.0,0.1,0.1,4.0,4.0,100.0,100.0,23.2,82,953.2,5.1,310.0,18.0,30.0,5200.0,0
SNG_TST_02,2023-06-02 01:00:00+00:00,27.2346,88.5038,train,0.0,0.1,0.1,3.9,4.0,100.0,100.0,24.3,94,954.1,3.6,310.0,18.0,30.0,5200.0,0
JRT_TST_05,2023-06-02 01:00:00+00:00,27.09,88.32,train,0.0,0.0,0.1,0.6,0.6,90.6,91.4,24.8,78,959.2,3.1,250.0,15.0,25.0,7200.0,0
CHG_GLF_04,2023-06-02 01:00:00+00:00,27.62,88.63,train,0.0,0.1,0.8,3.9,3.9,100.0,100.0,14.3,75,762.6,2.3,1750.0,32.0,40.0,1850.0,0
MNG_RNG_03,2023-06-02 01:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.6,1.0,3.2,18.5,18.7,100.0,100.0,21.2,95,908.2,4.3,530.0,24.0,45.0,3100.0,0
GNG_TST_01,2023-06-02 01:00:00+00:00,27.3389,88.6065,train,0.1,0.3,0.3,14.6,14.7,100.0,100.0,18.0,88,849.9,5.2,1650.0,28.0,250.0,2800.0,0
GNG_TST_01,2023-06-02 02:00:00+00:00,27.3389,88.6065,train,0.0,0.2,0.3,14.6,14.7,100.0,100.0,19.7,86,851.3,3.9,1650.0,28.0,250.0,2800.0,0
JRT_TST_05,2023-06-02 02:00:00+00:00,27.09,88.32,train,0.1,0.1,0.1,0.7,0.7,90.6,91.4,26.5,77,960.0,1.5,250.0,15.0,25.0,7200.0,0
CHG_GLF_04,2023-06-02 02:00:00+00:00,27.62,88.63,train,0.1,0.1,0.7,4.0,4.0,100.0,100.0,14.2,77,763.3,2.6,1750.0,32.0,40.0,1850.0,0
MNG_RNG_03,2023-06-02 02:00:00+00:00,27.5098,88.5231,spatial_holdout_val,0.0,0.6,2.0,18.3,18.7,100.0,100.0,22.8,96,909.4,2.2,530.0,24.0,45.0,3100.0,0
SNG_TST_02,2023-06-02 02:00:00+00:00,27.2346,88.5038,train,0.0,0.0,0.1,3.9,4.0,100.0,100.0,25.9,87,955.2,2.6,310.0,18.0,30.0,5200.0,0
