date,district,rainfall_mm
2023-01-16,Haridwar,0.0
2023-01-16,Naini Tal,9.768263568572688e-05
2023-01-16,Pauri Garhwal,0.0069983037447561
2023-01-16,Pithoragarh,0.0052212310521787
2023-01-16,Rudra Prayag,0.0919153701375674
2023-01-16,Tehri Garhwal,0.0398470247150166
2023-01-16,Udham Singh Nagar,0.0175746379552578
2023-01-16,Uttarkashi,0.085126933188476
2023-01-17,Almora,0.0378450366432037
2023-01-17,Bageshwar,0.2639889653056504
2023-01-17,Chamoli,0.1144739060238618
2023-01-17,Champawat,0.0308132525617593
2023-01-17,Dehra Dun,0.0
2023-01-17,Haridwar,0.0
2023-01-17,Naini Tal,0.0412329823984785
2023-01-17,Pauri Garhwal,0.0031955901060344
2023-01-17,Pithoragarh,0.0418508789727721
2023-01-17,Rudra Prayag,0.0613195154262587
2023-01-17,Tehri Garhwal,0.0156504952591452
2023-01-17,Udham Singh Nagar,0.0043341707222949
2023-01-17,Uttarkashi,0.0080618063766818
2023-01-18,Almora,0.6987506639447978
2023-01-18,Bageshwar,1.067231586549828
2023-01-18,Chamoli,2.0886350995521106
2023-01-18,Champawat,0.0385730408567347
2023-01-18,Dehra Dun,0.6179898970819548
2023-01-18,Haridwar,1.2233605975423585
2023-01-18,Naini Tal,0.1854910058226151
2023-01-18,Pauri Garhwal,0.8639372291866088
2023-01-18,Pithoragarh,0.3698108225336722
2023-01-18,Rudra Prayag,6.878222647385868
2023-01-18,Tehri Garhwal,1.448063730743948
2023-01-18,Udham Singh Nagar,0.0721002046227787
2023-01-18,Uttarkashi,1.439403531613691
2023-01-19,Almora,2.4944895063141828
2023-01-19,Bageshwar,5.159202989757486
2023-01-19,Chamoli,2.783499029686596
2023-01-19,Champawat,1.717486147586458
2023-01-19,Dehra Dun,9.097974721095342
2023-01-19,Haridwar,11.968312767309357
2023-01-19,Naini Tal,1.9129652454458077
2023-01-19,Pauri Garhwal,7.946173585081322
2023-01-19,Pithoragarh,1.3147793183331444
2023-01-19,Rudra Prayag,3.908350524191128
2023-01-19,Tehri Garhwal,8.269037647946755
2023-01-19,Udham Singh Nagar,2.7863337992266004
2023-01-19,Uttarkashi,1.9929103815484652
2023-01-20,Almora,0.083975051795491
2023-01-20,Bageshwar,1.6097683391213655
2023-01-20,Chamoli,1.979270310380114
2023-01-20,Champawat,0.1075840823466414
2023-01-20,Dehra Dun,6.310313950004663
2023-01-20,Haridwar,0.7512449145795612
2023-01-20,Naini Tal,0.0389239308815772
2023-01-20,Pauri Garhwal,1.1362932387232652
2023-01-20,Pithoragarh,0.6358750003878205
2023-01-20,Rudra Prayag,7.828802913060937
2023-01-20,Tehri Garhwal,12.99165381874534
2023-01-20,Udham Singh Nagar,0.0442750513230973
2023-01-20,Uttarkashi,5.271798290374932
2023-01-21,Almora,0.2250657504257279
2023-01-21,Bageshwar,0.3838336305340121
2023-01-21,Chamoli,0.605217143222652
2023-01-21,Champawat,0.0156814752550548
2023-01-21,Dehra Dun,0.0022465248685355
2023-01-21,Haridwar,0.0
2023-01-21,Naini Tal,0.0408199089434596
2023-01-21,Pauri Garhwal,0.0430448686717107
2023-01-21,Pithoragarh,0.00022298005797508376
2023-01-21,Rudra Prayag,0.1908946416213696
2023-01-21,Tehri Garhwal,0.2784926538981265
2023-01-21,Udham Singh Nagar,0.0
2023-01-21,Uttarkashi,0.1673001897785365
2023-01-22,Almora,0.1555789001856742
2023-01-22,Bageshwar,0.2000312446260496
2023-01-22,Chamoli,0.6194773636579538
2023-01-22,Champawat,0.0
2023-01-22,Dehra Dun,0.0489268175471735
2023-01-22,Haridwar,0.0010459587544722
2023-01-22,Naini Tal,0.000263431353956557
2023-01-22,Pauri Garhwal,0.1344784491102177
2023-01-22,Pithoragarh,0.0034819866588255
2023-01-22,Rudra Prayag,0.1155613113062807
2023-01-22,Tehri Garhwal,0.0925576608337595
2023-01-22,Udham Singh Nagar,0.0
2023-01-22,Uttarkashi,0.0688406545182541
2023-01-23,Almora,0.0711733985246803
2023-01-23,Bageshwar,0.5020900568130481
2023-01-23,Chamoli,0.2637021046335785
2023-01-23,Champawat,2.484856873046818
2023-01-23,Dehra Dun,0.0293261101852689
2023-01-23,Haridwar,0.0216974816018583
2023-01-23,Naini Tal,1.5532910336880552
2023-01-23,Pauri Garhwal,0.0274288792242257
2023-01-23,Pithoragarh,0.3302101472289415
2023-01-23,Rudra Prayag,0.0584369588826681
2023-01-23,Tehri Garhwal,0.0417356070310723
2023-01-23,Udham Singh Nagar,2.8681325035928427
2023-01-23,Uttarkashi,0.3265175704860583
2023-01-24,Almora,7.078400727171284
2023-01-24,Bageshwar,1.3483712945672726
2023-01-24,Chamoli,2.5725991858710384
2023-01-24,Champawat,16.24596348251791
2023-01-24,Dehra Dun,1.8256145648627304
2023-01-24,Haridwar,0.3387876312255133
2023-01-24,Naini Tal,7.475460689599654
2023-01-24,Pauri Garhwal,8.42497511911938
2023-01-24,Pithoragarh,1.6253284537605852
2023-01-24,Rudra Prayag,1.4402089366113482
2023-01-24,Tehri Garhwal,4.026274208734475
2023-01-24,Udham Singh Nagar,9.33753892954603
2023-01-24,Uttarkashi,0.9055077136331748
2023-01-25,Almora,0.1121664835739105
2023-01-25,Bageshwar,1.129670005850494
2023-01-25,Chamoli,0.9838237359696148
2023-01-25,Champawat,0.1380609913463105
2023-01-25,Dehra Dun,4.177453569462739
2023-01-25,Haridwar,0.0023181897832917
2023-01-25,Naini Tal,0.0637976701132226
2023-01-25,Pauri Garhwal,0.9298134101569828
2023-01-25,Pithoragarh,0.4954337047164224
2023-01-25,Rudra Prayag,0.869742635327081
2023-01-25,Tehri Garhwal,0.7511856448575657
2023-01-25,Udham Singh Nagar,0.3763811668158658
2023-01-25,Uttarkashi,1.218879174858335
2023-01-26,Almora,0.4323596681956578
2023-01-26,Bageshwar,0.0072215071079827
2023-01-26,Chamoli,0.5250165274346067
2023-01-26,Champawat,0.0
2023-01-26,Dehra Dun,0.0009975469612553778
2023-01-26,Haridwar,0.0
2023-01-26,Naini Tal,0.0590979927488985
2023-01-26,Pauri Garhwal,0.0801935057641086
2023-01-26,Pithoragarh,0.0082913603834739
2023-01-26,Rudra Prayag,0.0495993083217446
2023-01-26,Tehri Garhwal,0.5047212008097832
2023-01-26,Udham Singh Nagar,0.0
2023-01-26,Uttarkashi,0.1362602603199407
2023-01-27,Almora,0.0462947382729039
2023-01-27,Bageshwar,0.1228216872762834
2023-01-27,Chamoli,0.2792730154388115
2023-01-27,Champawat,0.0
2023-01-27,Dehra Dun,0.0
2023-01-27,Haridwar,0.0
2023-01-27,Naini Tal,0.00028525406649005427
2023-01-27,Pauri Garhwal,0.0323999684704501
2023-01-27,Pithoragarh,0.0092812166946138
2023-01-27,Rudra Prayag,0.1811450740486537
2023-01-27,Tehri Garhwal,0.000590449853367419
2023-01-27,Udham Singh Nagar,0.0
2023-01-27,Uttarkashi,0.0068175262611412
2023-01-28,Almora,0.0319075372631695
2023-01-28,Bageshwar,0.1061387828994638
2023-01-28,Chamoli,0.4060281571557859
2023-01-28,Champawat,0.0
2023-01-28,Dehra Dun,5.110384300899427e-05
2023-01-28,Haridwar,0.0
2023-01-28,Naini Tal,8.105580199164932e-05
2023-01-28,Pauri Garhwal,0.2198330820661241
2023-01-28,Pithoragarh,0.0026451555288432
2023-01-28,Rudra Prayag,1.9280275965357176
2023-01-28,Tehri Garhwal,0.2304465246768161
2023-01-28,Udham Singh Nagar,0.0
2023-01-28,Uttarkashi,0.1131348305342195
2023-01-29,Almora,0.2964587761724312
2023-01-29,Bageshwar,0.2024117575443061
2023-01-29,Chamoli,1.6823444192436598
2023-01-29,Champawat,0.6443411055316468
2023-01-29,Dehra Dun,29.244301538049623
2023-01-29,Haridwar,30.064868106224537
2023-01-29,Naini Tal,0.6983066387329365
2023-01-29,Pauri Garhwal,3.98375906312693
2023-01-29,Pithoragarh,0.2659216442405356
2023-01-29,Rudra Prayag,5.420134584922247
2023-01-29,Tehri Garhwal,14.522924286220425
2023-01-29,Udham Singh Nagar,0.2644280173848547
2023-01-29,Uttarkashi,16.615920403036917
2023-01-30,Almora,39.08087154321228
2023-01-30,Bageshwar,28.966557291622603
2023-01-30,Chamoli,25.268354744544386
2023-01-30,Champawat,9.2363389175108
2023-01-30,Dehra Dun,18.68567684665449
2023-01-30,Haridwar,6.115155694937212
2023-01-30,Naini Tal,23.73848131992164
2023-01-30,Pauri Garhwal,28.723252732949828
2023-01-30,Pithoragarh,13.801650316931305
2023-01-30,Rudra Prayag,26.768588461569585
2023-01-30,Tehri Garhwal,21.59704727142348
2023-01-30,Udham Singh Nagar,15.521344642866646
2023-01-30,Uttarkashi,25.724188659360166
2023-01-31,Almora,0.0437438982487615
2023-01-31,Bageshwar,0.3987325246007565
2023-01-31,Chamoli,0.508587116444339
2023-01-31,Champawat,0.0
2023-01-31,Dehra Dun,5.451076262716573e-05
2023-01-31,Haridwar,0.0
2023-01-31,Naini Tal,0.0030764833582981
2023-01-31,Pauri Garhwal,0.0255157653305246
2023-01-31,Pithoragarh,0.0680523467949121
2023-01-31,Rudra Prayag,0.461205514247283
2023-01-31,Tehri Garhwal,0.1023741871999272
2023-01-31,Udham Singh Nagar,0.0
2023-01-31,Uttarkashi,0.3370613593441526
2023-02-01,Almora,0.1460069095216632
2023-02-01,Bageshwar,0.1139761012181064
2023-02-01,Chamoli,0.1470474051943194
2023-02-01,Champawat,0.0403210332150918
2023-02-01,Dehra Dun,0.0118134373832726
2023-02-01,Haridwar,0.0049730588697657
2023-02-01,Naini Tal,0.046598928335412
2023-02-01,Pauri Garhwal,0.0723038298486712
2023-02-01,Pithoragarh,0.0498105689432175
2023-02-01,Rudra Prayag,0.2456673542803253
2023-02-01,Tehri Garhwal,0.0789357124006015
2023-02-01,Udham Singh Nagar,0.0028681644659078
2023-02-01,Uttarkashi,0.0821175638724407
2023-02-02,Almora,0.0
2023-02-02,Bageshwar,0.1462343709616963
2023-02-02,Chamoli,0.1745590055240639
2023-02-02,Champawat,0.0
2023-02-02,Dehra Dun,0.0001914690608606981
2023-02-02,Haridwar,0.0
2023-02-02,Naini Tal,4.156707833155914e-05
2023-02-02,Pauri Garhwal,0.0035887747737631
2023-02-02,Pithoragarh,0.1007557979862977
2023-02-02,Rudra Prayag,0.549678741127497
2023-02-02,Tehri Garhwal,0.0906547826214711
2023-02-02,Udham Singh Nagar,0.0074785692196646
2023-02-02,Uttarkashi,0.2683228799273004
2023-02-03,Almora,0.006745525891337
2023-02-03,Bageshwar,0.4711737013225075
2023-02-03,Chamoli,0.2085060242851897
2023-02-03,Champawat,0.0
2023-02-03,Dehra Dun,0.0047758245210141
2023-02-03,Haridwar,0.0
2023-02-03,Naini Tal,0.009006546629289
2023-02-03,Pauri Garhwal,0.0
2023-02-03,Pithoragarh,0.0156059806400507
2023-02-03,Rudra Prayag,0.6596580137937798
2023-02-03,Tehri Garhwal,0.1637285521439995
2023-02-03,Udham Singh Nagar,0.0
2023-02-03,Uttarkashi,0.2575819537264011
2023-02-04,Almora,0.0142821302525588
2023-02-04,Bageshwar,0.5826681854930938
2023-02-04,Chamoli,0.4406247838472755
2023-02-04,Champawat,0.0
2023-02-04,Dehra Dun,0.0
2023-02-04,Haridwar,0.0
2023-02-04,Naini Tal,0.0001823755456741493
2023-02-04,Pauri Garhwal,0.0
2023-02-04,Pithoragarh,0.1443505847915204
2023-02-04,Rudra Prayag,0.6971174268901271
2023-02-04,Tehri Garhwal,0.0844591093695042
2023-02-04,Udham Singh Nagar,0.0004522613034438548
2023-02-04,Uttarkashi,0.012644643348724
2023-02-05,Almora,0.1931805771809887
2023-02-05,Bageshwar,0.6248180004882777
2023-02-05,Chamoli,0.3074002163232756
2023-02-05,Champawat,0.0
2023-02-05,Dehra Dun,0.0
2023-02-05,Haridwar,0.0
2023-02-05,Naini Tal,0.002972046022701
2023-02-05,Pauri Garhwal,0.0188539813181253
2023-02-05,Pithoragarh,0.1091762821461409
2023-02-05,Rudra Prayag,0.1808514645245948
2023-02-05,Tehri Garhwal,0.1466421986227231
2023-02-05,Udham Singh Nagar,0.0
2023-02-05,Uttarkashi,0.0847599178024646
2023-02-06,Almora,0.0153375806770774
2023-02-06,Bageshwar,0.5741847263221108
2023-02-06,Chamoli,0.8859732009355374
2023-02-06,Champawat,0.0
2023-02-06,Dehra Dun,0.6378059245675952
2023-02-06,Haridwar,0.0
2023-02-06,Naini Tal,0.0
2023-02-06,Pauri Garhwal,0.1777183669531306
2023-02-06,Pithoragarh,0.5686315051114913
2023-02-06,Rudra Prayag,1.236790983832163
2023-02-06,Tehri Garhwal,0.9999489820422232
2023-02-06,Udham Singh Nagar,0.0
2023-02-06,Uttarkashi,1.3165401154528356
2023-02-07,Almora,0.0
2023-02-07,Bageshwar,0.4061213136429774
2023-02-07,Chamoli,0.2865763971742659
2023-02-07,Champawat,0.0
2023-02-07,Dehra Dun,0.0
2023-02-07,Haridwar,0.0
2023-02-07,Naini Tal,0.0067572479355884
2023-02-07,Pauri Garhwal,0.0073722147945495
2023-02-07,Pithoragarh,0.2389973110305005
2023-02-07,Rudra Prayag,0.0224041441896212
2023-02-07,Tehri Garhwal,0.1102949836380315
2023-02-07,Udham Singh Nagar,0.0
2023-02-07,Uttarkashi,0.0492393271961375
2023-02-08,Almora,0.0033107375465495
2023-02-08,Bageshwar,0.3983878560812787
2023-02-08,Chamoli,0.1800461494225801
2023-02-08,Champawat,0.0
2023-02-08,Dehra Dun,0.0064922319763231
2023-02-08,Haridwar,0.0
2023-02-08,Naini Tal,0.0014371817134445
2023-02-08,Pauri Garhwal,0.0177041085586428
2023-02-08,Pithoragarh,0.0906325028400307
2023-02-08,Rudra Prayag,0.0729188239896776
2023-02-08,Tehri Garhwal,0.1176272370817734
2023-02-08,Udham Singh Nagar,0.0105815841652565
2023-02-08,Uttarkashi,0.088844729172068
2023-02-09,Almora,0.0611978018737939
2023-02-09,Bageshwar,1.1015110053305228
2023-02-09,Chamoli,0.5878158520552664
2023-02-09,Champawat,0.0718034621551128
2023-02-09,Dehra Dun,2.013155441977816
2023-02-09,Haridwar,0.0490693774198623
2023-02-09,Naini Tal,0.1969988524870622
2023-02-09,Pauri Garhwal,1.1766748729693022
2023-02-09,Pithoragarh,0.9636556837770518
2023-02-09,Rudra Prayag,1.4141864919121372
2023-02-09,Tehri Garhwal,2.209791214158635
2023-02-09,Udham Singh Nagar,0.0095004431797098
2023-02-09,Uttarkashi,1.9862247966241005
2023-02-10,Almora,0.0847125785211161
2023-02-10,Bageshwar,0.9987067778423592
2023-02-10,Chamoli,2.567022399583987
2023-02-10,Champawat,0.0743072270471827
2023-02-10,Dehra Dun,2.1142040924822747
2023-02-10,Haridwar,0.0403372065442446
2023-02-10,Naini Tal,0.3069422132815927
2023-02-10,Pauri Garhwal,0.4872669644004577
2023-02-10,Pithoragarh,0.9560009099354588
2023-02-10,Rudra Prayag,6.778428175810897
2023-02-10,Tehri Garhwal,3.0862504061131477
2023-02-10,Udham Singh Nagar,0.0073078626451863
2023-02-10,Uttarkashi,2.6703964195318184
2023-02-11,Almora,0.1021346249851224
2023-02-11,Bageshwar,0.7811213011223388
2023-02-11,Chamoli,1.297831308430079
2023-02-11,Champawat,0.000958835345180518
2023-02-11,Dehra Dun,1.7517095468004236
2023-02-11,Haridwar,0.0230058100383494
2023-02-11,Naini Tal,0.2231055752324003
2023-02-11,Pauri Garhwal,0.5973120654605959
2023-02-11,Pithoragarh,1.3618074236534856
2023-02-11,Rudra Prayag,3.1894369085169743
2023-02-11,Tehri Garhwal,3.4908391273029444
2023-02-11,Udham Singh Nagar,0.0133165825701239
2023-02-11,Uttarkashi,2.0828448751053257
2023-02-12,Almora,0.7250914932506405
2023-02-12,Bageshwar,0.7735257198183235
2023-02-12,Chamoli,1.670316093429552
2023-02-12,Champawat,0.0
2023-02-12,Dehra Dun,0.0652718713076043
2023-02-12,Haridwar,0.0
2023-02-12,Naini Tal,0.0019926217511516
2023-02-12,Pauri Garhwal,0.3132329726792459
2023-02-12,Pithoragarh,0.3253203274190171
2023-02-12,Rudra Prayag,0.3441657954392654
2023-02-12,Tehri Garhwal,0.1720420274336006
2023-02-12,Udham Singh Nagar,0.0
2023-02-12,Uttarkashi,0.1810900728795452
2023-02-13,Almora,0.0
2023-02-13,Bageshwar,0.4821507253540296
2023-02-13,Chamoli,0.7130591542537645
2023-02-13,Champawat,0.0
2023-02-13,Dehra Dun,0.0
2023-02-13,Haridwar,0.0
2023-02-13,Naini Tal,0.0
2023-02-13,Pauri Garhwal,0.050016959327706
2023-02-13,Pithoragarh,0.1548662074962954
2023-02-13,Rudra Prayag,0.5356683793788155
2023-02-13,Tehri Garhwal,0.0473584621403333
2023-02-13,Udham Singh Nagar,0.0
2023-02-13,Uttarkashi,0.0245818961376687
2023-02-14,Almora,0.0
2023-02-14,Bageshwar,0.3726507279046072
2023-02-14,Chamoli,0.4109929430853763
2023-02-14,Champawat,0.0
2023-02-14,Dehra Dun,0.0
2023-02-14,Haridwar,0.0
2023-02-14,Naini Tal,0.0
2023-02-14,Pauri Garhwal,0.00022203376410866044
2023-02-14,Pithoragarh,0.4010245322076204
2023-02-14,Rudra Prayag,0.3394231312909841
2023-02-14,Tehri Garhwal,0.0987328419330829
2023-02-14,Udham Singh Nagar,0.0
2023-02-14,Uttarkashi,0.0886701542928713
2023-02-15,Almora,0.0
2023-02-15,Bageshwar,0.5409797663353589
2023-02-15,Chamoli,0.7583275328747286
2023-02-15,Champawat,0.0
2023-02-15,Dehra Dun,0.0
2023-02-15,Haridwar,0.0
2023-02-15,Naini Tal,0.0
2023-02-15,Pauri Garhwal,0.0733547896398362
2023-02-15,Pithoragarh,0.7951104473359006
2023-02-15,Rudra Prayag,0.6980086218327645
2023-02-15,Tehri Garhwal,0.0941569744397148
2023-02-15,Udham Singh Nagar,0.0
2023-02-15,Uttarkashi,0.0693136064490058
2023-02-16,Almora,0.0013238882097726
2023-02-16,Bageshwar,1.5842251391425684
2023-02-16,Chamoli,0.3045373951234882
2023-02-16,Champawat,0.0003200301133286971
2023-02-16,Dehra Dun,0.012272417053766
2023-02-16,Haridwar,0.088190699865027
2023-02-16,Naini Tal,0.0017676399268731
2023-02-16,Pauri Garhwal,0.0490898921248282
2023-02-16,Pithoragarh,0.8421647794621465
2023-02-16,Rudra Prayag,0.2206217559241079
2023-02-16,Tehri Garhwal,0.1630356430663332
2023-02-16,Udham Singh Nagar,0.0
2023-02-16,Uttarkashi,0.1076418198077085
2023-02-17,Almora,0.6494583625350462
2023-02-17,Bageshwar,1.7970192595135066
2023-02-17,Chamoli,1.0044295972207884
2023-02-17,Champawat,1.7418498566963736
