station_id,datetime_utc,latitude,longitude,role,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
DPR_SUB_04,2023-05-01 01:00:00+00:00,27.99,94.22,train,0.1,0.1,0.1,0.1,0.1,100.0,100.0,21.6,86,979.5,1.5,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 02:00:00+00:00,27.0844,93.6053,train,0.3,0.7,0.7,0.7,0.7,100.0,100.0,21.0,90,977.7,3.1,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 02:00:00+00:00,27.92,96.16,spatial_holdout_val,2.5,6.1,6.1,6.1,6.1,100.0,100.0,19.6,99,986.4,1.9,210.0,15.0,70.0,28200.0,0
PSG_SNG_02,2023-05-01 02:00:00+00:00,28.065,95.328,train,6.3,17.8,17.8,17.8,17.8,100.0,100.0,21.7,80,990.7,1.3,155.0,12.0,30.0,22300.0,0
SEP_KMG_05,2023-05-01 02:00:00+00:00,27.34,92.97,train,0.1,0.7,0.7,0.7,0.7,100.0,100.0,19.8,87,927.0,4.0,490.0,26.0,80.0,6100.0,0
ALN_SUB_03,2023-05-01 02:00:00+00:00,28.17,94.79,spatial_holdout_val,0.2,0.8,0.8,0.8,0.8,100.0,100.0,21.3,88,974.8,2.2,310.0,22.0,60.0,4500.0,0
DPR_SUB_04,2023-05-01 02:00:00+00:00,27.99,94.22,train,0.1,0.2,0.2,0.2,0.2,100.0,100.0,22.4,83,980.5,2.1,370.0,24.0,50.0,17600.0,0
TWN_LOH_06,2023-05-01 03:00:00+00:00,27.92,96.16,spatial_holdout_val,3.1,7.4,9.2,9.2,9.2,100.0,100.0,19.7,100,987.3,1.4,210.0,15.0,70.0,28200.0,0
SEP_KMG_05,2023-05-01 03:00:00+00:00,27.34,92.97,train,0.1,0.4,0.8,0.8,0.8,100.0,100.0,20.6,83,927.3,5.4,490.0,26.0,80.0,6100.0,0
ITN_SNG_01,2023-05-01 03:00:00+00:00,27.0844,93.6053,train,0.2,0.8,0.9,0.9,0.9,100.0,100.0,22.6,82,978.0,4.3,350.0,20.0,120.0,1800.0,0
DPR_SUB_04,2023-05-01 03:00:00+00:00,27.99,94.22,train,0.6,0.8,0.8,0.8,0.8,100.0,100.0,22.3,82,981.0,1.3,370.0,24.0,50.0,17600.0,0
ALN_SUB_03,2023-05-01 03:00:00+00:00,28.17,94.79,spatial_holdout_val,0.6,0.9,1.4,1.4,1.4,100.0,100.0,21.6,87,975.3,1.5,310.0,22.0,60.0,4500.0,0
PSG_SNG_02,2023-05-01 03:00:00+00:00,28.065,95.328,train,1.4,15.6,19.2,19.2,19.2,100.0,100.0,21.9,81,991.3,0.8,155.0,12.0,30.0,22300.0,0
DPR_SUB_04,2023-05-01 04:00:00+00:00,27.99,94.22,train,1.2,1.9,2.0,2.0,2.0,100.0,100.0,22.9,83,980.9,3.7,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 04:00:00+00:00,27.0844,93.6053,train,0.1,0.6,1.0,1.0,1.0,100.0,100.0,24.3,79,977.9,5.6,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 04:00:00+00:00,27.92,96.16,spatial_holdout_val,3.9,9.5,13.1,13.1,13.1,100.0,100.0,19.9,100,987.9,4.1,210.0,15.0,70.0,28200.0,0
PSG_SNG_02,2023-05-01 04:00:00+00:00,28.065,95.328,train,0.9,8.6,20.1,20.1,20.1,100.0,100.0,21.7,86,991.4,2.8,155.0,12.0,30.0,22300.0,0
SEP_KMG_05,2023-05-01 04:00:00+00:00,27.34,92.97,train,0.3,0.5,1.1,1.1,1.1,100.0,100.0,21.7,78,927.4,7.6,490.0,26.0,80.0,6100.0,0
ALN_SUB_03,2023-05-01 04:00:00+00:00,28.17,94.79,spatial_holdout_val,0.5,1.3,1.9,1.9,1.9,100.0,100.0,21.6,87,975.3,1.1,310.0,22.0,60.0,4500.0,0
DPR_SUB_04,2023-05-01 05:00:00+00:00,27.99,94.22,train,0.9,2.7,2.9,2.9,2.9,100.0,100.0,22.8,83,980.2,3.4,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 05:00:00+00:00,27.0844,93.6053,train,0.2,0.5,1.2,1.2,1.2,100.0,100.0,24.8,79,977.2,7.7,350.0,20.0,120.0,1800.0,0
ALN_SUB_03,2023-05-01 05:00:00+00:00,28.17,94.79,spatial_holdout_val,0.7,1.8,2.6,2.6,2.6,100.0,100.0,21.8,86,974.6,1.3,310.0,22.0,60.0,4500.0,0
TWN_LOH_06,2023-05-01 05:00:00+00:00,27.92,96.16,spatial_holdout_val,9.5,16.5,22.6,22.6,22.6,100.0,100.0,20.3,100,987.2,3.2,210.0,15.0,70.0,28200.0,0
PSG_SNG_02,2023-05-01 05:00:00+00:00,28.065,95.328,train,2.5,4.8,22.6,22.6,22.6,100.0,100.0,22.7,81,990.8,4.7,155.0,12.0,30.0,22300.0,0
SEP_KMG_05,2023-05-01 05:00:00+00:00,27.34,92.97,train,0.3,0.7,1.4,1.4,1.4,100.0,100.0,22.9,73,926.9,9.7,490.0,26.0,80.0,6100.0,0
ITN_SNG_01,2023-05-01 06:00:00+00:00,27.0844,93.6053,train,0.2,0.5,1.3,1.4,1.4,100.0,100.0,24.0,82,976.4,2.6,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 06:00:00+00:00,27.92,96.16,spatial_holdout_val,6.2,19.6,27.0,28.8,28.8,100.0,100.0,21.3,96,985.9,6.6,210.0,15.0,70.0,28200.0,0
DPR_SUB_04,2023-05-01 06:00:00+00:00,27.99,94.22,train,0.6,2.7,3.5,3.5,3.5,100.0,100.0,23.4,80,979.3,3.3,370.0,24.0,50.0,17600.0,0
ALN_SUB_03,2023-05-01 06:00:00+00:00,28.17,94.79,spatial_holdout_val,0.8,2.0,2.9,3.4,3.4,100.0,100.0,22.7,85,973.8,2.4,310.0,22.0,60.0,4500.0,0
SEP_KMG_05,2023-05-01 06:00:00+00:00,27.34,92.97,train,0.7,1.3,1.7,2.1,2.1,100.0,100.0,23.3,71,926.0,10.4,490.0,26.0,80.0,6100.0,0
PSG_SNG_02,2023-05-01 06:00:00+00:00,28.065,95.328,train,1.5,4.9,20.5,24.1,24.1,100.0,100.0,22.8,79,990.2,4.0,155.0,12.0,30.0,22300.0,0
SEP_KMG_05,2023-05-01 07:00:00+00:00,27.34,92.97,train,0.5,1.5,2.0,2.6,2.6,100.0,100.0,23.5,73,925.0,10.5,490.0,26.0,80.0,6100.0,0
DPR_SUB_04,2023-05-01 07:00:00+00:00,27.99,94.22,train,0.6,2.1,4.0,4.1,4.1,100.0,100.0,23.9,83,978.4,3.8,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 07:00:00+00:00,27.0844,93.6053,train,0.2,0.6,1.2,1.6,1.6,100.0,100.0,24.9,79,975.3,4.0,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 07:00:00+00:00,27.92,96.16,spatial_holdout_val,0.3,16.0,25.5,29.1,29.1,100.0,100.0,23.4,84,984.8,8.1,210.0,15.0,70.0,28200.0,0
ALN_SUB_03,2023-05-01 07:00:00+00:00,28.17,94.79,spatial_holdout_val,1.3,2.8,4.1,4.7,4.7,100.0,100.0,22.2,90,973.0,2.1,310.0,22.0,60.0,4500.0,0
PSG_SNG_02,2023-05-01 07:00:00+00:00,28.065,95.328,train,4.0,8.0,16.6,28.1,28.1,100.0,100.0,23.3,75,989.4,4.2,155.0,12.0,30.0,22300.0,0
PSG_SNG_02,2023-05-01 08:00:00+00:00,28.065,95.328,train,0.1,5.6,10.4,28.2,28.2,100.0,100.0,23.9,71,988.4,4.2,155.0,12.0,30.0,22300.0,0
SEP_KMG_05,2023-05-01 08:00:00+00:00,27.34,92.97,train,0.5,1.7,2.4,3.1,3.1,100.0,100.0,23.1,74,924.2,9.7,490.0,26.0,80.0,6100.0,0
TWN_LOH_06,2023-05-01 08:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,6.5,23.0,29.1,29.1,100.0,100.0,25.5,74,983.4,5.2,210.0,15.0,70.0,28200.0,0
ITN_SNG_01,2023-05-01 08:00:00+00:00,27.0844,93.6053,train,0.2,0.6,1.1,1.8,1.8,100.0,100.0,25.8,74,974.2,4.7,350.0,20.0,120.0,1800.0,0
DPR_SUB_04,2023-05-01 08:00:00+00:00,27.99,94.22,train,0.9,2.1,4.8,5.0,5.0,100.0,100.0,24.0,85,977.1,3.3,370.0,24.0,50.0,17600.0,0
ALN_SUB_03,2023-05-01 08:00:00+00:00,28.17,94.79,spatial_holdout_val,0.6,2.7,4.5,5.3,5.3,100.0,100.0,22.5,89,972.0,3.0,310.0,22.0,60.0,4500.0,0
PSG_SNG_02,2023-05-01 09:00:00+00:00,28.065,95.328,train,0.9,5.0,9.9,29.1,29.1,100.0,100.0,23.4,74,987.6,4.7,155.0,12.0,30.0,22300.0,0
TWN_LOH_06,2023-05-01 09:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.3,19.9,29.1,29.1,100.0,100.0,25.7,78,983.2,5.8,210.0,15.0,70.0,28200.0,0
DPR_SUB_04,2023-05-01 09:00:00+00:00,27.99,94.22,train,2.2,3.7,6.4,7.2,7.2,100.0,100.0,23.1,93,976.8,4.3,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 09:00:00+00:00,27.0844,93.6053,train,0.4,0.8,1.3,2.2,2.2,100.0,100.0,25.7,75,973.7,8.0,350.0,20.0,120.0,1800.0,0
SEP_KMG_05,2023-05-01 09:00:00+00:00,27.34,92.97,train,0.6,1.6,2.9,3.7,3.7,100.0,100.0,23.0,72,923.6,9.7,490.0,26.0,80.0,6100.0,0
ALN_SUB_03,2023-05-01 09:00:00+00:00,28.17,94.79,spatial_holdout_val,1.9,3.8,5.8,7.2,7.2,100.0,100.0,22.0,88,971.5,3.2,310.0,22.0,60.0,4500.0,0
PSG_SNG_02,2023-05-01 10:00:00+00:00,28.065,95.328,train,0.2,1.2,9.2,29.3,29.3,100.0,100.0,24.0,73,987.2,4.7,155.0,12.0,30.0,22300.0,0
DPR_SUB_04,2023-05-01 10:00:00+00:00,27.99,94.22,train,2.9,6.0,8.1,10.1,10.1,100.0,100.0,22.3,94,976.5,3.7,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 10:00:00+00:00,27.0844,93.6053,train,0.2,0.8,1.4,2.4,2.4,100.0,100.0,25.5,76,973.3,4.3,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 10:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.0,16.0,29.1,29.1,100.0,100.0,25.2,81,982.4,1.8,210.0,15.0,70.0,28200.0,0
SEP_KMG_05,2023-05-01 10:00:00+00:00,27.34,92.97,train,0.5,1.6,3.1,4.2,4.2,100.0,100.0,22.5,78,923.1,8.0,490.0,26.0,80.0,6100.0,0
ALN_SUB_03,2023-05-01 10:00:00+00:00,28.17,94.79,spatial_holdout_val,0.6,3.1,5.9,7.8,7.8,100.0,100.0,21.9,88,971.3,4.7,310.0,22.0,60.0,4500.0,0
ALN_SUB_03,2023-05-01 11:00:00+00:00,28.17,94.79,spatial_holdout_val,0.1,2.6,5.3,7.9,7.9,100.0,100.0,21.7,90,971.8,3.7,310.0,22.0,60.0,4500.0,0
PSG_SNG_02,2023-05-01 11:00:00+00:00,28.065,95.328,train,0.6,1.7,7.3,29.9,29.9,100.0,100.0,22.8,82,986.8,6.4,155.0,12.0,30.0,22300.0,0
ITN_SNG_01,2023-05-01 11:00:00+00:00,27.0844,93.6053,train,0.1,0.7,1.3,2.5,2.5,100.0,100.0,24.7,81,973.8,3.1,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 11:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.0,6.5,29.1,29.1,100.0,100.0,24.0,89,983.3,7.2,210.0,15.0,70.0,28200.0,0
SEP_KMG_05,2023-05-01 11:00:00+00:00,27.34,92.97,train,0.3,1.4,3.1,4.5,4.5,100.0,100.0,21.8,81,923.6,7.0,490.0,26.0,80.0,6100.0,0
DPR_SUB_04,2023-05-01 11:00:00+00:00,27.99,94.22,train,3.3,8.4,10.5,13.4,13.4,100.0,100.0,22.3,90,977.0,1.8,370.0,24.0,50.0,17600.0,0
DPR_SUB_04,2023-05-01 12:00:00+00:00,27.99,94.22,train,3.1,9.3,13.0,16.5,16.5,100.0,100.0,21.9,96,978.5,3.1,370.0,24.0,50.0,17600.0,0
ALN_SUB_03,2023-05-01 12:00:00+00:00,28.17,94.79,spatial_holdout_val,0.3,1.0,4.8,8.2,8.2,100.0,100.0,21.0,92,973.2,3.3,310.0,22.0,60.0,4500.0,0
PSG_SNG_02,2023-05-01 12:00:00+00:00,28.065,95.328,train,0.7,1.5,6.5,30.6,30.6,100.0,100.0,22.7,76,987.6,7.4,155.0,12.0,30.0,22300.0,0
TWN_LOH_06,2023-05-01 12:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.0,0.3,29.1,29.1,100.0,100.0,21.5,99,983.6,2.6,210.0,15.0,70.0,28200.0,0
SEP_KMG_05,2023-05-01 12:00:00+00:00,27.34,92.97,train,0.5,1.3,2.9,5.0,5.0,100.0,100.0,20.5,88,924.6,4.0,490.0,26.0,80.0,6100.0,0
ITN_SNG_01,2023-05-01 12:00:00+00:00,27.0844,93.6053,train,2.0,2.3,3.1,4.5,4.5,100.0,100.0,22.1,87,974.8,8.6,350.0,20.0,120.0,1800.0,0
ALN_SUB_03,2023-05-01 13:00:00+00:00,28.17,94.79,spatial_holdout_val,0.1,0.5,3.6,8.3,8.3,100.0,100.0,20.1,97,973.7,4.4,310.0,22.0,60.0,4500.0,0
DPR_SUB_04,2023-05-01 13:00:00+00:00,27.99,94.22,train,2.4,8.8,14.8,18.9,18.9,100.0,100.0,21.7,96,979.4,1.5,370.0,24.0,50.0,17600.0,0
PSG_SNG_02,2023-05-01 13:00:00+00:00,28.065,95.328,train,0.0,1.3,2.5,30.6,30.6,100.0,100.0,21.9,81,987.9,10.5,155.0,12.0,30.0,22300.0,0
SEP_KMG_05,2023-05-01 13:00:00+00:00,27.34,92.97,train,0.6,1.4,3.0,5.6,5.6,100.0,100.0,19.4,94,925.3,2.7,490.0,26.0,80.0,6100.0,0
TWN_LOH_06,2023-05-01 13:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.0,0.0,29.1,29.1,100.0,100.0,22.0,96,984.3,0.4,210.0,15.0,70.0,28200.0,0
ITN_SNG_01,2023-05-01 13:00:00+00:00,27.0844,93.6053,train,2.9,5.0,5.8,7.4,7.4,100.0,100.0,20.7,92,975.5,8.3,350.0,20.0,120.0,1800.0,0
PSG_SNG_02,2023-05-01 14:00:00+00:00,28.065,95.328,train,0.0,0.7,2.4,30.6,30.6,100.0,100.0,21.4,83,988.9,13.8,155.0,12.0,30.0,22300.0,0
ITN_SNG_01,2023-05-01 14:00:00+00:00,27.0844,93.6053,train,0.1,5.0,5.7,7.5,7.5,100.0,100.0,20.8,93,976.6,6.0,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 14:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.0,0.0,29.1,29.1,100.0,100.0,21.2,93,984.9,2.3,210.0,15.0,70.0,28200.0,0
DPR_SUB_04,2023-05-01 14:00:00+00:00,27.99,94.22,train,0.2,5.7,14.1,19.1,19.1,100.0,100.0,21.5,96,979.9,1.3,370.0,24.0,50.0,17600.0,0
ALN_SUB_03,2023-05-01 14:00:00+00:00,28.17,94.79,spatial_holdout_val,0.1,0.5,3.1,8.4,8.4,100.0,100.0,20.1,95,974.6,1.6,310.0,22.0,60.0,4500.0,0
SEP_KMG_05,2023-05-01 14:00:00+00:00,27.34,92.97,train,0.4,1.5,2.9,6.0,6.0,100.0,100.0,19.1,94,925.7,2.8,490.0,26.0,80.0,6100.0,0
ALN_SUB_03,2023-05-01 15:00:00+00:00,28.17,94.79,spatial_holdout_val,0.0,0.2,1.2,8.4,8.4,100.0,100.0,19.4,97,975.0,2.2,310.0,22.0,60.0,4500.0,0
SEP_KMG_05,2023-05-01 15:00:00+00:00,27.34,92.97,train,0.6,1.6,2.9,6.6,6.6,100.0,100.0,18.9,93,926.5,4.2,490.0,26.0,80.0,6100.0,0
DPR_SUB_04,2023-05-01 15:00:00+00:00,27.99,94.22,train,0.2,2.8,12.1,19.3,19.3,100.0,100.0,21.6,96,980.6,1.6,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 15:00:00+00:00,27.0844,93.6053,train,7.3,10.3,12.6,14.8,14.8,100.0,100.0,20.3,98,977.9,6.5,350.0,20.0,120.0,1800.0,0
PSG_SNG_02,2023-05-01 15:00:00+00:00,28.065,95.328,train,0.1,0.1,1.6,30.7,30.7,100.0,100.0,21.6,80,989.7,10.4,155.0,12.0,30.0,22300.0,0
TWN_LOH_06,2023-05-01 15:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.0,0.0,29.1,29.1,100.0,100.0,21.1,87,985.9,1.3,210.0,15.0,70.0,28200.0,0
ITN_SNG_01,2023-05-01 16:00:00+00:00,27.0844,93.6053,train,0.6,8.0,13.0,15.4,15.4,100.0,100.0,20.7,96,978.1,2.3,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 16:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.0,0.0,29.1,29.1,100.0,100.0,21.3,81,986.3,5.4,210.0,15.0,70.0,28200.0,0
SEP_KMG_05,2023-05-01 16:00:00+00:00,27.34,92.97,train,0.1,1.1,2.5,6.7,6.7,100.0,100.0,19.1,90,926.7,6.4,490.0,26.0,80.0,6100.0,0
ALN_SUB_03,2023-05-01 16:00:00+00:00,28.17,94.79,spatial_holdout_val,0.0,0.1,0.6,8.4,8.4,100.0,100.0,18.9,98,975.4,2.6,310.0,22.0,60.0,4500.0,0
DPR_SUB_04,2023-05-01 16:00:00+00:00,27.99,94.22,train,0.4,0.8,9.6,19.7,19.7,100.0,100.0,21.7,91,981.0,1.9,370.0,24.0,50.0,17600.0,0
PSG_SNG_02,2023-05-01 16:00:00+00:00,28.065,95.328,train,0.2,0.3,1.6,30.9,30.9,100.0,100.0,21.2,83,990.2,10.0,155.0,12.0,30.0,22300.0,0
PSG_SNG_02,2023-05-01 17:00:00+00:00,28.065,95.328,train,2.6,2.9,3.6,33.5,33.5,100.0,100.0,20.7,91,990.8,5.4,155.0,12.0,30.0,22300.0,0
ITN_SNG_01,2023-05-01 17:00:00+00:00,27.0844,93.6053,train,0.8,8.7,13.7,16.2,16.2,100.0,100.0,20.6,96,978.0,6.7,350.0,20.0,120.0,1800.0,0
TWN_LOH_06,2023-05-01 17:00:00+00:00,27.92,96.16,spatial_holdout_val,0.0,0.0,0.0,29.1,29.1,100.0,100.0,21.0,85,987.2,7.8,210.0,15.0,70.0,28200.0,0
SEP_KMG_05,2023-05-01 17:00:00+00:00,27.34,92.97,train,0.0,0.7,2.2,6.7,6.7,100.0,100.0,19.0,91,926.4,6.6,490.0,26.0,80.0,6100.0,0
ALN_SUB_03,2023-05-01 17:00:00+00:00,28.17,94.79,spatial_holdout_val,0.5,0.5,1.0,8.9,8.9,100.0,100.0,18.7,99,975.5,2.6,310.0,22.0,60.0,4500.0,0
DPR_SUB_04,2023-05-01 17:00:00+00:00,27.99,94.22,train,0.7,1.3,7.0,20.4,20.4,100.0,100.0,21.2,95,980.6,1.1,370.0,24.0,50.0,17600.0,0
SEP_KMG_05,2023-05-01 18:00:00+00:00,27.34,92.97,train,0.0,0.1,1.7,6.7,6.7,100.0,100.0,19.0,91,926.2,4.9,490.0,26.0,80.0,6100.0,0
PSG_SNG_02,2023-05-01 18:00:00+00:00,28.065,95.328,train,4.1,6.9,7.0,37.6,37.6,100.0,100.0,20.8,89,990.0,8.5,155.0,12.0,30.0,22300.0,0
DPR_SUB_04,2023-05-01 18:00:00+00:00,27.99,94.22,train,0.7,1.8,4.6,21.1,21.1,100.0,100.0,21.0,95,980.2,1.8,370.0,24.0,50.0,17600.0,0
TWN_LOH_06,2023-05-01 18:00:00+00:00,27.92,96.16,spatial_holdout_val,0.7,0.7,0.7,29.8,29.8,100.0,100.0,20.4,84,987.1,2.6,210.0,15.0,70.0,28200.0,0
ITN_SNG_01,2023-05-01 18:00:00+00:00,27.0844,93.6053,train,0.6,2.0,12.3,16.8,16.8,100.0,100.0,20.5,96,977.4,3.3,350.0,20.0,120.0,1800.0,0
ALN_SUB_03,2023-05-01 18:00:00+00:00,28.17,94.79,spatial_holdout_val,5.2,5.7,5.9,14.1,14.1,100.0,100.0,19.2,98,974.8,1.1,310.0,22.0,60.0,4500.0,0
TWN_LOH_06,2023-05-01 19:00:00+00:00,27.92,96.16,spatial_holdout_val,1.9,2.6,2.6,31.7,31.7,100.0,100.0,18.9,98,984.6,4.2,210.0,15.0,70.0,28200.0,0
PSG_SNG_02,2023-05-01 19:00:00+00:00,28.065,95.328,train,3.4,10.1,10.4,41.0,41.0,100.0,100.0,20.7,89,989.5,4.4,155.0,12.0,30.0,22300.0,0
ALN_SUB_03,2023-05-01 19:00:00+00:00,28.17,94.79,spatial_holdout_val,3.0,8.7,8.8,17.1,17.1,100.0,100.0,19.0,99,974.2,5.0,310.0,22.0,60.0,4500.0,0
DPR_SUB_04,2023-05-01 19:00:00+00:00,27.99,94.22,train,1.0,2.4,3.2,22.1,22.1,100.0,100.0,20.8,95,979.6,2.6,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 19:00:00+00:00,27.0844,93.6053,train,0.1,1.5,9.5,16.9,16.9,100.0,100.0,20.3,97,976.8,1.8,350.0,20.0,120.0,1800.0,0
SEP_KMG_05,2023-05-01 19:00:00+00:00,27.34,92.97,train,0.0,0.0,1.1,6.7,6.7,100.0,100.0,19.3,91,925.6,5.7,490.0,26.0,80.0,6100.0,0
DPR_SUB_04,2023-05-01 20:00:00+00:00,27.99,94.22,train,1.3,3.0,4.3,23.4,23.4,100.0,100.0,20.6,95,979.0,2.5,370.0,24.0,50.0,17600.0,0
TWN_LOH_06,2023-05-01 20:00:00+00:00,27.92,96.16,spatial_holdout_val,2.0,4.6,4.6,33.7,33.7,100.0,100.0,19.0,99,986.4,1.8,210.0,15.0,70.0,28200.0,0
PSG_SNG_02,2023-05-01 20:00:00+00:00,28.065,95.328,train,3.2,10.7,13.6,44.2,44.2,100.0,100.0,20.6,91,989.3,4.0,155.0,12.0,30.0,22300.0,0
ALN_SUB_03,2023-05-01 20:00:00+00:00,28.17,94.79,spatial_holdout_val,2.8,11.0,11.5,19.9,19.9,100.0,100.0,19.0,98,973.6,2.5,310.0,22.0,60.0,4500.0,0
ITN_SNG_01,2023-05-01 20:00:00+00:00,27.0844,93.6053,train,0.2,0.9,9.6,17.1,17.1,100.0,100.0,20.0,98,975.9,2.3,350.0,20.0,120.0,1800.0,0
SEP_KMG_05,2023-05-01 20:00:00+00:00,27.34,92.97,train,0.0,0.0,0.7,6.7,6.7,100.0,100.0,19.2,91,925.0,5.2,490.0,26.0,80.0,6100.0,0
ITN_SNG_01,2023-05-01 21:00:00+00:00,27.0844,93.6053,train,0.4,0.7,2.7,17.5,17.5,100.0,100.0,19.5,99,975.7,3.6,350.0,20.0,120.0,1800.0,0
ALN_SUB_03,2023-05-01 21:00:00+00:00,28.17,94.79,spatial_holdout_val,0.1,5.9,11.6,20.0,20.0,100.0,100.0,19.2,98,973.0,1.3,310.0,22.0,60.0,4500.0,0
PSG_SNG_02,2023-05-01 21:00:00+00:00,28.065,95.328,train,2.7,9.3,16.2,46.9,46.9,100.0,100.0,21.7,80,989.2,2.3,155.0,12.0,30.0,22300.0,0
DPR_SUB_04,2023-05-01 21:00:00+00:00,27.99,94.22,train,0.5,2.8,4.6,23.9,23.9,100.0,100.0,20.4,97,978.5,3.2,370.0,24.0,50.0,17600.0,0
SEP_KMG_05,2023-05-01 21:00:00+00:00,27.34,92.97,train,0.1,0.1,0.2,6.8,6.8,100.0,100.0,19.1,91,924.5,4.8,490.0,26.0,80.0,6100.0,0
TWN_LOH_06,2023-05-01 21:00:00+00:00,27.92,96.16,spatial_holdout_val,4.1,8.0,8.7,37.8,37.8,100.0,100.0,18.9,98,985.4,3.3,210.0,15.0,70.0,28200.0,0
ALN_SUB_03,2023-05-01 22:00:00+00:00,28.17,94.79,spatial_holdout_val,0.1,3.0,11.7,20.1,20.1,100.0,100.0,19.1,98,972.8,0.5,310.0,22.0,60.0,4500.0,0
DPR_SUB_04,2023-05-01 22:00:00+00:00,27.99,94.22,train,0.8,2.6,5.0,24.7,24.7,100.0,100.0,20.4,97,978.3,2.7,370.0,24.0,50.0,17600.0,0
ITN_SNG_01,2023-05-01 22:00:00+00:00,27.0844,93.6053,train,2.7,3.3,4.8,20.2,20.2,100.0,100.0,19.4,98,975.7,2.0,350.0,20.0,120.0,1800.0,0
