date,district,rainfall_1d,rainfall_3d,rainfall_7d
2020-06-12,Almora,5.086411895982188,7.315461462118152,12.51151069778928
2020-06-13,Almora,14.50276472975857,19.806557991450894,22.256637922958234
2020-06-14,Almora,2.085387697788319,21.674564323529083,24.225370253411395
2020-06-15,Almora,1.0218485327953433,17.610000960342237,25.247218786206737
2020-06-16,Almora,0.0033005693247602,3.1105367999084312,24.92876299178514
2020-06-17,Almora,2.6737417904834344,3.6988908926035466,25.590836581842744
2020-06-18,Almora,0.0347281709639658,2.7117705307721693,25.40818338709658
2020-06-19,Almora,0.9517834500991486,3.6602534115465577,21.273554941213543
2020-06-20,Almora,6.299196583002077,7.2857082040652,13.069986794457048
2020-06-21,Almora,1.582857880314838,8.833837913416072,12.567456976983568
2020-06-22,Almora,0.8308086864859341,8.712863149802859,12.376417130674158
2020-06-23,Almora,13.54382289326035,15.957489460061131,25.916939454609746
2020-06-24,Almora,30.536942154992943,44.911573734739235,53.780139819119256
2020-06-25,Almora,3.757675491586032,47.83844053983934,57.503087139741325
2020-06-26,Almora,0.1042272218103053,34.39884486838929,56.65553091145248
2020-06-27,Almora,0.0852880937632157,3.9471908071595605,50.44162242221361
2020-06-28,Almora,3.619806050893031,3.8093213664665595,52.47857059279181
2020-06-29,Almora,2.3639248183030936,6.069018962959348,54.01168672460897
2020-06-30,Almora,0.0560513813560727,6.039782250552205,40.52391521270469
2020-07-01,Almora,4.651656618055562,7.071632817714736,14.638629675767312
2020-07-02,Almora,16.345638889506247,21.05334688891789,27.22659307368753
2020-07-03,Almora,16.745466668291847,37.74276217585366,43.867832520169074
2020-07-04,Almora,24.4205472323899,57.511652790188,68.20309165879576
2020-07-05,Almora,26.41494177836736,67.58095567904911,90.99822738627009
2020-07-06,Almora,6.526586097767782,57.36207510852505,95.16088866573477
2020-07-07,Almora,102.45666728304144,135.3981951591766,197.56150456742014
2020-07-08,Almora,45.99686588440871,154.98011926521795,238.9067138337733
2020-07-09,Almora,3.795172099870404,152.24870526732056,226.35624704413746
2020-07-10,Almora,4.112422645443276,53.90446062972241,213.72320302128887
2020-07-11,Almora,3.4874768704568626,11.395071615770558,192.79013265935586
2020-07-12,Almora,9.095401783670129,16.695301299570282,175.47059266465862
2020-07-13,Almora,0.5694183694065392,13.152297023533546,169.51342493629735
2020-07-14,Almora,8.231064741807678,17.89588489488436,75.2878223950636
2020-07-15,Almora,1.114383791438748,9.91486690265298,30.405340302093638
2020-07-16,Almora,5.904452829684611,15.249901362931052,32.51462103190785
2020-07-17,Almora,3.153717391173089,10.172554012296462,31.555915777637658
2020-07-18,Almora,8.530694599461352,17.588864820319067,36.59913350664215
2020-07-19,Almora,2.4178409248392487,14.102252915473704,29.921572647811267
2020-07-20,Almora,6.326346777144534,17.27488230144515,35.67850105554926
2020-07-21,Almora,14.03208341332301,22.776271115306805,41.47951972706459
2020-07-22,Almora,1.7481486831600788,22.106578873627637,42.113284618785926
2020-07-23,Almora,6.902442216503467,22.68267431298657,43.11127400560478
2020-07-24,Almora,15.22858018946754,23.8791710891311,55.18613680389923
2020-07-25,Almora,7.169254855894601,29.300277261865624,53.824697060332475
2020-07-26,Almora,1.4962147077267238,23.89404975308888,52.90307084321996
2020-07-27,Almora,4.738370295017911,13.40383985863925,51.31509436109333
2020-07-28,Almora,7.071000375646549,13.305585378391198,44.35401132341687
2020-07-29,Almora,22.036126805461564,33.84549747612604,64.64198944571835
2020-07-30,Almora,4.697267377880398,33.80439455898853,62.436814607095286
2020-07-31,Almora,7.1092466829884255,33.8426408663304,54.31748110061617
2020-08-01,Almora,2.1690598934647167,13.975573954333555,49.31728613818629
2020-08-02,Almora,0.3468322859235599,9.625138862376717,48.16790371638312
2020-08-03,Almora,7.692854349903833,10.208746529292124,51.12238777126905
2020-08-04,Almora,12.947289539887189,20.986976175714595,56.998676935509685
2020-08-05,Almora,5.735626883689014,26.37577077348005,40.69817701373714
2020-08-06,Almora,28.982056029548023,47.664972453124236,64.98296566540476
2020-08-07,Almora,2.0647077874070656,36.782390700644115,59.9384267698234
2020-08-08,Almora,34.74387524864389,65.79063906559898,92.51324212500256
2020-08-09,Almora,17.71337745817597,54.52196049422694,109.87978729725498
2020-08-10,Almora,10.917715311592715,63.37496801841259,113.10464825894385
2020-08-11,Almora,1.513081577529731,30.14417434729843,101.6704402965864
2020-08-12,Almora,7.033957271518511,19.46475416064097,102.9687706844159
2020-08-13,Almora,45.16967703580553,53.716715884853784,119.15639169067342
2020-08-14,Almora,21.98104072061285,74.1846750279369,139.0727246238792
2020-08-15,Almora,2.703262540305598,69.85398029672399,107.0321119155409
2020-08-16,Almora,4.343099815334363,29.027403076252824,93.66183427269931
2020-08-17,Almora,8.033591845500208,15.079954201140183,90.77771080660678
2020-08-18,Almora,27.037937989084945,39.41462964991953,116.30256721816201
2020-08-19,Almora,44.32307117673695,79.39460101132212,153.59168112338045
2020-08-20,Almora,13.572211597355327,84.93322076317723,121.99421568493023
2020-08-21,Almora,4.166696621057347,62.06197939514964,104.17987158537474
2020-08-22,Almora,4.436720338701185,22.175628557113868,105.91332938377032
2020-08-23,Almora,3.884339634379838,12.487756594138377,105.45456920281579
2020-08-24,Almora,4.415412713776578,12.73647268685761,101.83639007109217
2020-08-25,Almora,2.189564071465996,10.48931641962242,76.98801615347321
2020-08-26,Almora,42.48706198373641,49.092038768978995,75.15200696047268
2020-08-27,Almora,2.428371018951065,47.10499707415349,64.00816638206842
2020-08-28,Almora,6.007063315377505,50.92249631806499,65.84853307638858
2020-08-29,Almora,17.56824864037996,26.003682974708536,78.98006137806735
2020-08-30,Almora,0.8540895982465398,24.42940155400401,75.94981134193405
2020-08-31,Almora,0.0123406993861586,18.434678938012667,71.54673932754363
2020-09-01,Almora,1.150290316614977,2.0167206142476823,70.50746557269261
2020-09-02,Almora,6.34693176889352,7.509562784894662,34.367335357849726
2020-09-03,Almora,1.5503043237333174,9.047526409241822,33.48926866263198
2020-09-04,Almora,1.1056629420758617,9.002899034702706,28.587868289330334
2020-09-05,Almora,4.439132898968668,7.095100164777855,15.458752547919042
2020-09-06,Almora,1.3937269257373477,6.938522766781885,15.998389875409849
2020-09-07,Almora,1.7540414442766328,7.586901268982657,17.740090620300325
2020-09-08,Almora,3.339047506184305,6.486815876198293,19.92884780986965
2020-09-09,Almora,0.4452345323826665,5.538323482843612,14.0271505733588
2020-09-10,Almora,0.4848169629078726,4.269099001474851,12.961663212533354
2020-09-11,Almora,0.0741140165655629,1.004165511856109,11.930114287023056
2020-09-12,Almora,0.2795458165110531,0.8384767959844956,7.7705272045654405
2020-09-13,Almora,2.8355910252371124,3.1892508583137356,9.212391304065205
2020-09-14,Almora,0.4057442951954269,3.5208811369435997,7.8640941549839996
2020-09-15,Almora,2.060244663196657,5.301579983629203,6.585291311996351
2020-09-16,Almora,0.381170678791997,2.8471596371840877,6.521227458405682
2020-09-17,Almora,0.3469597249738306,2.7883750669624914,6.38337022047164
2020-09-18,Almora,0.3665543559344219,1.0946847597002567,6.675810559840499
2020-09-19,Almora,0.2884117335246758,1.0019258144329353,6.684676476854121
2020-09-20,Almora,0.1972166425083842,0.8521827319674891,4.0463020941253935
2020-09-21,Almora,0.2566228253913865,0.7422512014244536,3.8971806243213534
2020-09-22,Almora,2.2549843597983426,2.7088238276981205,4.091920320923038
2020-09-23,Almora,8.61404669176385,11.125653876953585,12.324796333894891
2020-09-24,Almora,1.2708751053748593,12.139906156937059,13.24871171429592
2020-09-25,Almora,0.0228518158118614,9.907773612950578,12.90500917417336
2020-09-26,Almora,0.9153395940446386,2.2090665152313664,13.531937034693323
2020-09-27,Almora,0.0846773292556195,1.0228687391121265,13.419397721440557
2020-09-28,Almora,0.0,1.0000169233002651,13.162774896049172
2020-09-29,Almora,0.0052481019352269,0.0899254311908535,10.913038638186055
2020-09-30,Almora,0.0084971528461934,0.013745254781427404,2.307489099268399
2020-10-01,Almora,0.0268737797337733,0.0406190345152007,1.063487773627313
2020-10-02,Almora,0.0,0.0353709325799738,1.0406359578154516
2020-10-03,Almora,0.0149172988443467,0.041791078578127104,0.1402136626151598
2020-10-04,Almora,0.0,0.014917298844353805,0.055536333359540294
2020-10-05,Almora,1.5712248732723748,1.5861421721167286,1.626761206631915
2020-10-06,Almora,0.1285751052160389,1.6997999784884208,1.750088209912727
2020-10-07,Almora,1.9811333633349184,3.680933341823339,3.722724420401452
2020-10-08,Almora,0.0,2.1097084685509646,3.695850640667679
2020-10-09,Almora,0.0483459860870287,2.0294793494219543,3.7441966267547073
2020-10-10,Almora,0.0012933838922619,0.0496393699792977,3.7305727118026226
2020-10-11,Almora,0.0327596249111368,0.08239899489043451,3.7633323367137597
2020-10-12,Almora,0.0602223405729647,0.0942753493763705,2.2523298040143493
2020-10-13,Almora,0.0212411869422344,0.11422315242634301,2.1449958857405447
2020-10-14,Almora,0.0260018975374949,0.10746542505270111,0.1898644199431214
2020-10-15,Almora,0.0,0.04724308447973641,0.1898644199431214
2020-10-16,Almora,0.0,0.026001897537502004,0.1415184338560927
2020-10-17,Almora,0.0,0.0,0.14022504996383078
2020-10-18,Almora,0.0177955525945427,0.017795552594549804,0.1252609776472367
2020-10-19,Almora,0.5485832303885668,0.5663787829831166,0.6136218674628389
2020-10-20,Almora,0.0559083499426502,0.6222871329257668,0.6482890304632546
2020-10-21,Almora,0.8448264445774174,1.4493180249086415,1.4671135775031772
2020-10-22,Almora,0.0249810190204684,0.9257158135405431,1.4920945965236454
2020-10-23,Almora,0.2113157499525009,1.0811232135503939,1.7034103464761463
2020-10-24,Almora,0.3864492864758099,0.6227460554487863,2.0898596329519563
2020-10-25,Almora,1.7331527508037676,2.330917787232085,3.8052168311611814
2020-10-26,Almora,0.9638109877463148,3.0834130250258993,4.220444588518929
2020-10-27,Almora,3.513498422115992,6.210462160666081,7.678034660692271
2020-10-28,Almora,0.0647098691305731,4.542019278992887,6.897918085245427
2020-10-29,Almora,0.0,3.5782082912465722,6.872937066224958
2020-10-30,Almora,0.0,0.0647098691305802,6.661621316272457
2020-10-31,Almora,0.7079927980386672,0.7079927980386743,6.983164827835315
2020-11-01,Almora,0.1180027075785294,0.8259955056172037,5.368014784610076
2020-11-02,Almora,0.1666695999502812,0.9926651055674849,4.570873396814043
2020-11-03,Almora,0.2976247221612778,0.5822970296900954,1.3549996968593288
2020-11-04,Almora,0.1246210647058277,0.5889153868173937,1.4149108924345832
2020-11-05,Almora,0.5821515576620515,1.004397344529164,1.9970624500966347
2020-11-06,Almora,0.0,0.7067726223678863,1.9970624500966347
2020-11-07,Almora,0.1506629580559376,0.7328145157179962,1.4397326101139052
2020-11-08,Almora,0.1182734505116834,0.2689364085676281,1.440003353047059
2020-11-09,Almora,0.0,0.2689364085676281,1.2733337530967779
2020-11-10,Almora,0.0,0.11827345051169051,0.9757090309355002
2020-11-11,Almora,0.0,0.0,0.8510879662296725
2020-11-12,Almora,0.0,0.0,0.268936408567621
2020-11-13,Almora,8.40563972535141e-05,8.405639726061952e-05,0.26902046496487453
2020-11-14,Almora,0.0059957969957738,0.006079853393034419,0.12435330390471072
2020-11-15,Almora,0.4818817668080778,0.4879616202011122,0.4879616202011051
2020-11-16,Almora,1.8892420936890253,2.377119657492884,2.3772037138901303
2020-11-17,Almora,0.0,2.3711238604971103,2.3772037138901303
2020-11-18,Almora,0.0066214747193578,1.8958635684083902,2.383825188609488
2020-11-19,Almora,0.0566872274004369,0.0633087021198018,2.440512416009925
2020-11-20,Almora,0.0814621723888324,0.14477087450863418,2.5218905320015037
2020-11-21,Almora,0.0,0.13814939978927637,2.51589473500573
2020-11-22,Almora,0.0035405367929256,0.0850027091817651,2.037553504990578
2020-11-23,Almora,3.592733108416329e-05,0.003576464124016869,0.14834733863263685
2020-11-24,Almora,0.0570763272501996,0.06065279137421647,0.20542366588283645
2020-11-25,Almora,0.641688567311114,0.6988008218924049,0.8404907584745926
2020-11-26,Almora,0.4622539198643492,1.16101881442567,1.246057450938505
2020-11-27,Almora,0.0889343791431696,1.19287686631864,1.253529657692842
2020-11-28,Almora,0.0329162143487756,0.5841045133563015,1.2864458720416176
2020-11-29,Almora,0.0,0.12185059349195229,1.282905335248692
2020-11-30,Almora,0.0,0.0329162143487827,1.282869407917608
2020-12-01,Almora,0.0044221802342656,0.004422180234272706,1.2302152609016739
2020-12-02,Almora,0.0293885563380779,0.033810736572350605,0.6179152499286379
2020-12-03,Almora,0.0,0.033810736572350605,0.1556613300642887
2020-12-04,Almora,0.0001382863309654,0.029526842669050403,0.0668652372520845
2020-12-05,Almora,0.0340272496444821,0.0341655359754546,0.06797627254779101
2020-12-06,Almora,0.0,0.0341655359754546,0.06797627254779101
2020-12-07,Almora,0.0,0.0340272496444892,0.06797627254779101
2020-12-08,Almora,0.0,0.0,0.0635540923135254
2020-12-09,Almora,0.1623312039179585,0.1623312039179656,0.196496739893406
2020-12-10,Almora,0.0,0.1623312039179656,0.19649673989340602
2020-12-11,Almora,0.2398549302448538,0.4021861341628194,0.4362133838072944
2020-12-12,Almora,3.07258262526213,3.312437555506991,3.4747687594249426
2020-12-13,Almora,0.109419737007785,3.421857292514776,3.5841884964327275
2020-12-14,Almora,0.0,3.1820023622699223,3.5841884964327275
2020-12-15,Almora,0.0,0.1094197370077921,3.5841884964327275
2020-12-16,Almora,0.1768885527869005,0.1768885527869076,3.5987458453016696
2020-12-17,Almora,0.0,0.1768885527869076,3.5987458453016696
2020-12-18,Almora,0.0,0.1768885527869076,3.358890915056816
2020-12-19,Almora,0.0339736973132216,0.033973697313228704,0.32028198710790706
2020-12-20,Almora,0.0258608999712101,0.05983459728443881,0.23672315007133216
2020-12-21,Almora,0.4093173693831698,0.4691519666676086,0.646040519454502
2020-12-22,Almora,0.010472477998442,0.445650747352829,0.656512997452944
2020-12-23,Almora,0.0666648569848153,0.48645470436643423,0.5462893016508588
2020-12-24,Almora,0.0,0.0771373349832644,0.5462893016508588
2020-12-25,Almora,0.0,0.0666648569848224,0.5462893016508588
2020-12-26,Almora,0.0133317512516366,0.013331751251643705,0.5256473555892738
2020-12-27,Almora,0.0338482907137362,0.04718004196537991,0.5336347463317999
2020-12-28,Almora,1.004766109177778,1.0519461511431578,1.129083486126408
2020-12-29,Almora,0.3740041951144845,1.4126185950060057,1.4926152032424507
2020-12-30,Almora,0.1184951172678967,1.4972654215601664,1.544445463525532
2020-12-31,Almora,0.6362066022538349,1.1287059146362233,2.1806520657793667
2021-01-01,Almora,0.0528874739624737,0.8075891934842123,2.2335395397418405
2021-01-02,Almora,0.1155416180129433,0.804635694229259,2.3357494065031474
2021-01-03,Almora,37.83199135585028,38.000420447825704,40.13389247163969
2021-01-04,Almora,2.508001573446057,40.45553454730929,41.63712793590797
2021-01-05,Almora,5.899261656295686,46.23925458559203,47.162385397089174
2021-01-06,Almora,9.598133578681496,18.005396808423246,56.64202385850277
2021-01-07,Almora,0.0036781452456792,15.501073380222868,56.00949540149461
2021-01-08,Almora,0.0,9.601811723927181,55.95660792753214
2021-01-09,Almora,0.089942377907125,0.0936205231528113,55.93100868742632
2021-01-10,Almora,0.4246664742849273,0.5146088521920594,18.52368380586097
2021-01-11,Almora,0.2162947328795311,0.7309035850715906,16.231976965294443
2021-01-12,Almora,0.0798237509429535,0.720784958107419,10.412539059941711
2021-01-13,Almora,0.0,0.29611848382249173,0.8144054812602162
2021-01-14,Almora,0.2145566663986633,0.2943804173416239,1.0252840024132002
2021-01-15,Almora,0.6926667421415786,0.9072234085402491,1.7179507445547788
2021-01-16,Almora,0.0,0.9072234085402491,1.628008366647654
2021-01-17,Almora,0.1365997792176655,0.8292665213592513,1.3399416715803918
2021-01-18,Almora,0.0,0.1365997792176726,1.1236469387008607
2021-01-19,Almora,0.2685520518687301,0.40515183108640274,1.3123752396266375
2021-01-20,Almora,0.2792224714965831,0.5477745233653203,1.5915977111232207
2021-01-21,Almora,0.0,0.5477745233653203,1.3770410447245574
2021-01-22,Almora,0.1445586991501687,0.4237811706467589,0.8289330017331474
2021-01-23,Almora,0.004931534615617,0.1494902337657928,0.8338645363487645
2021-01-24,Almora,0.7425779377129493,0.8920681714787422,1.4398426948440481
2021-01-25,Almora,0.0127786059839622,0.7602880783125356,1.4526213008280104
2021-01-26,Almora,0.0413862515017167,0.7967427951986353,1.225455500460997
