station_id,datetime_utc,latitude,longitude,role,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
AGR_GMT_01,2023-06-01 02:00:00+00:00,23.8315,91.2868,train,0.1,0.1,0.1,0.1,0.1,100.0,100.0,30.6,81,1004.8,12.3,12.8,2.0,30.0,560.0,0
BLN_DEO_04,2023-06-01 02:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,0.0,0.0,86.3,100.0,30.8,80,1005.0,11.2,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 02:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.0,0.0,96.3,100.0,30.5,81,1003.6,9.9,20.0,3.0,15.0,2400.0,0
DMB_MNU_02,2023-06-01 02:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.0,0.0,76.9,89.1,30.6,78,1003.0,12.6,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-01 02:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,0.0,0.0,81.7,90.3,30.7,74,997.3,11.0,820.0,22.0,200.0,450.0,0
BLN_DEO_04,2023-06-01 03:00:00+00:00,23.235,91.452,spatial_holdout_val,0.1,0.1,0.1,0.1,0.1,86.3,100.0,32.1,72,1004.8,10.9,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-01 03:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.0,0.0,76.6,88.9,31.9,72,1002.9,12.1,35.0,5.0,25.0,1200.0,0
UDP_GMT_03,2023-06-01 03:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.0,0.0,96.3,100.0,31.9,73,1003.4,9.0,20.0,3.0,15.0,2400.0,0
AGR_GMT_01,2023-06-01 03:00:00+00:00,23.8315,91.2868,train,0.0,0.1,0.1,0.1,0.1,100.0,100.0,31.7,78,1004.7,10.7,12.8,2.0,30.0,560.0,0
JMP_JMP_05,2023-06-01 03:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,0.0,0.0,81.1,90.0,32.2,66,997.0,9.4,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 04:00:00+00:00,23.8315,91.2868,train,0.1,0.2,0.2,0.2,0.2,100.0,100.0,33.0,72,1004.2,9.2,12.8,2.0,30.0,560.0,0
BLN_DEO_04,2023-06-01 04:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.1,0.1,0.1,0.1,85.7,100.0,33.5,64,1004.2,11.0,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 04:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.0,0.0,95.7,100.0,33.3,65,1002.7,9.1,20.0,3.0,15.0,2400.0,0
JMP_JMP_05,2023-06-01 04:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,0.0,0.0,80.9,90.0,33.6,58,996.6,7.4,820.0,22.0,200.0,450.0,0
DMB_MNU_02,2023-06-01 04:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.0,0.0,76.0,88.6,33.0,66,1002.6,9.6,35.0,5.0,25.0,1200.0,0
UDP_GMT_03,2023-06-01 05:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.0,0.0,95.4,100.0,34.4,59,1002.1,8.3,20.0,3.0,15.0,2400.0,0
BLN_DEO_04,2023-06-01 05:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.1,0.1,0.1,0.1,85.1,100.0,34.3,59,1003.6,10.0,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-01 05:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.0,0.0,75.1,88.3,33.4,62,1001.9,9.8,35.0,5.0,25.0,1200.0,0
AGR_GMT_01,2023-06-01 05:00:00+00:00,23.8315,91.2868,train,0.0,0.1,0.2,0.2,0.2,100.0,100.0,34.4,63,1003.5,7.6,12.8,2.0,30.0,560.0,0
JMP_JMP_05,2023-06-01 05:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,0.0,0.0,80.3,89.7,34.3,55,996.0,7.6,820.0,22.0,200.0,450.0,0
DMB_MNU_02,2023-06-01 06:00:00+00:00,24.377,92.166,train,0.2,0.2,0.2,0.2,0.2,75.1,88.0,33.1,61,1001.1,12.1,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-01 06:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,0.0,0.0,79.7,89.4,34.8,53,995.1,7.8,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 06:00:00+00:00,23.8315,91.2868,train,0.7,0.8,0.9,0.9,0.9,100.0,100.0,33.1,66,1003.0,6.9,12.8,2.0,30.0,560.0,0
UDP_GMT_03,2023-06-01 06:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.0,0.0,95.1,100.0,35.1,56,1001.2,8.7,20.0,3.0,15.0,2400.0,0
BLN_DEO_04,2023-06-01 06:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.1,0.1,0.1,84.3,100.0,35.2,55,1002.8,10.2,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-01 07:00:00+00:00,24.377,92.166,train,0.1,0.3,0.3,0.3,0.3,74.6,87.7,33.2,64,999.9,11.4,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-01 07:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,0.0,0.0,79.1,89.1,34.6,55,993.7,9.3,820.0,22.0,200.0,450.0,0
UDP_GMT_03,2023-06-01 07:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.0,0.0,94.6,100.0,35.8,52,1000.0,9.5,20.0,3.0,15.0,2400.0,0
AGR_GMT_01,2023-06-01 07:00:00+00:00,23.8315,91.2868,train,1.5,2.2,2.4,2.4,2.4,100.0,100.0,32.2,69,1002.1,3.6,12.8,2.0,30.0,560.0,0
BLN_DEO_04,2023-06-01 07:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.1,0.1,0.1,83.7,100.0,35.7,53,1001.5,10.0,8.0,1.5,20.0,1100.0,0
BLN_DEO_04,2023-06-01 08:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.1,0.1,0.1,82.9,100.0,35.8,53,1000.1,8.5,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 08:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.0,0.0,94.0,100.0,35.3,53,998.6,7.5,20.0,3.0,15.0,2400.0,0
JMP_JMP_05,2023-06-01 08:00:00+00:00,24.156,92.205,train,0.5,0.5,0.5,0.5,0.5,79.7,88.9,32.6,66,992.9,8.6,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 08:00:00+00:00,23.8315,91.2868,train,0.0,2.2,2.3,2.4,2.4,100.0,100.0,33.5,64,1000.3,6.8,12.8,2.0,30.0,560.0,0
DMB_MNU_02,2023-06-01 08:00:00+00:00,24.377,92.166,train,0.0,0.3,0.3,0.3,0.3,74.0,87.4,33.8,60,998.5,11.2,35.0,5.0,25.0,1200.0,0
BLN_DEO_04,2023-06-01 09:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,0.1,0.1,82.3,100.0,36.2,51,999.1,6.6,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 09:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.0,0.0,93.7,100.0,35.7,52,997.7,7.8,20.0,3.0,15.0,2400.0,0
JMP_JMP_05,2023-06-01 09:00:00+00:00,24.156,92.205,train,1.3,1.8,1.8,1.8,1.8,82.3,88.6,32.5,64,992.3,5.4,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 09:00:00+00:00,23.8315,91.2868,train,0.0,1.5,2.3,2.4,2.4,100.0,100.0,34.0,63,999.4,4.1,12.8,2.0,30.0,560.0,0
DMB_MNU_02,2023-06-01 09:00:00+00:00,24.377,92.166,train,0.0,0.1,0.3,0.3,0.3,73.4,87.1,34.1,58,997.7,7.9,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-01 10:00:00+00:00,24.156,92.205,train,0.0,1.8,1.8,1.8,1.8,82.3,88.6,32.3,70,991.6,2.3,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 10:00:00+00:00,23.8315,91.2868,train,0.0,0.0,2.2,2.4,2.4,100.0,100.0,34.4,61,999.1,4.3,12.8,2.0,30.0,560.0,0
DMB_MNU_02,2023-06-01 10:00:00+00:00,24.377,92.166,train,0.0,0.0,0.3,0.3,0.3,72.9,86.9,33.8,59,997.2,5.1,35.0,5.0,25.0,1200.0,0
BLN_DEO_04,2023-06-01 10:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,0.1,0.1,81.7,100.0,35.0,53,999.2,4.7,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 10:00:00+00:00,23.533,91.488,train,0.2,0.2,0.2,0.2,0.2,94.0,100.0,34.5,54,997.6,9.7,20.0,3.0,15.0,2400.0,0
AGR_GMT_01,2023-06-01 11:00:00+00:00,23.8315,91.2868,train,0.0,0.0,2.2,2.4,2.4,100.0,100.0,34.1,61,999.3,6.4,12.8,2.0,30.0,560.0,0
DMB_MNU_02,2023-06-01 11:00:00+00:00,24.377,92.166,train,0.0,0.0,0.3,0.3,0.3,72.9,86.9,33.2,64,997.5,4.5,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-01 11:00:00+00:00,24.156,92.205,train,0.0,1.3,1.8,1.8,1.8,82.0,88.3,32.1,78,991.8,2.6,820.0,22.0,200.0,450.0,0
UDP_GMT_03,2023-06-01 11:00:00+00:00,23.533,91.488,train,0.0,0.2,0.2,0.2,0.2,93.7,100.0,33.8,57,998.1,7.4,20.0,3.0,15.0,2400.0,0
BLN_DEO_04,2023-06-01 11:00:00+00:00,23.235,91.452,spatial_holdout_val,2.1,2.1,2.1,2.2,2.2,88.3,100.0,30.2,80,1000.3,10.2,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 12:00:00+00:00,23.533,91.488,train,0.0,0.2,0.2,0.2,0.2,92.6,100.0,32.6,61,998.9,8.9,20.0,3.0,15.0,2400.0,0
AGR_GMT_01,2023-06-01 12:00:00+00:00,23.8315,91.2868,train,0.0,0.0,1.5,2.4,2.4,98.3,100.0,32.5,72,1000.2,5.7,12.8,2.0,30.0,560.0,0
DMB_MNU_02,2023-06-01 12:00:00+00:00,24.377,92.166,train,0.0,0.0,0.1,0.3,0.3,69.1,85.1,31.7,69,998.6,8.9,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-01 12:00:00+00:00,24.156,92.205,train,0.0,0.0,1.8,1.8,1.8,80.3,88.3,32.0,68,992.6,3.7,820.0,22.0,200.0,450.0,0
BLN_DEO_04,2023-06-01 12:00:00+00:00,23.235,91.452,spatial_holdout_val,0.1,2.2,2.2,2.3,2.3,79.1,100.0,31.7,67,1000.4,10.4,8.0,1.5,20.0,1100.0,0
JMP_JMP_05,2023-06-01 13:00:00+00:00,24.156,92.205,train,0.0,0.0,1.8,1.8,1.8,80.3,88.3,30.6,70,993.4,8.8,820.0,22.0,200.0,450.0,0
UDP_GMT_03,2023-06-01 13:00:00+00:00,23.533,91.488,train,0.0,0.0,0.2,0.2,0.2,92.6,100.0,30.9,68,999.9,9.6,20.0,3.0,15.0,2400.0,0
DMB_MNU_02,2023-06-01 13:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,69.1,85.1,29.2,80,999.3,4.1,35.0,5.0,25.0,1200.0,0
AGR_GMT_01,2023-06-01 13:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.3,100.0,31.0,68,1001.0,5.7,12.8,2.0,30.0,560.0,0
BLN_DEO_04,2023-06-01 13:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,2.2,2.2,2.3,2.3,79.1,100.0,30.6,72,1001.3,13.3,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 14:00:00+00:00,23.533,91.488,train,0.0,0.0,0.2,0.2,0.2,92.6,100.0,30.0,74,1000.2,10.9,20.0,3.0,15.0,2400.0,0
AGR_GMT_01,2023-06-01 14:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.3,100.0,30.1,69,1001.4,5.6,12.8,2.0,30.0,560.0,0
BLN_DEO_04,2023-06-01 14:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.1,2.2,2.3,2.3,79.1,100.0,29.5,77,1001.7,14.1,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-01 14:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,69.4,85.1,29.1,77,999.8,0.5,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-01 14:00:00+00:00,24.156,92.205,train,0.0,0.0,1.3,1.8,1.8,80.3,88.3,28.8,85,994.2,4.3,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 15:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.3,100.0,29.3,74,1002.2,7.2,12.8,2.0,30.0,560.0,0
BLN_DEO_04,2023-06-01 15:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,2.2,2.3,2.3,79.1,100.0,29.1,81,1002.5,12.6,8.0,1.5,20.0,1100.0,0
JMP_JMP_05,2023-06-01 15:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.3,88.3,28.3,83,994.7,2.9,820.0,22.0,200.0,450.0,0
DMB_MNU_02,2023-06-01 15:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,69.4,85.1,27.9,88,1000.7,3.5,35.0,5.0,25.0,1200.0,0
UDP_GMT_03,2023-06-01 15:00:00+00:00,23.533,91.488,train,0.0,0.0,0.2,0.2,0.2,92.6,100.0,29.3,77,1001.1,11.3,20.0,3.0,15.0,2400.0,0
BLN_DEO_04,2023-06-01 16:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,2.2,2.3,2.3,79.1,100.0,28.8,85,1002.9,11.9,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 16:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.6,100.0,28.6,81,1001.4,11.9,20.0,3.0,15.0,2400.0,0
JMP_JMP_05,2023-06-01 16:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.3,88.3,27.6,84,995.0,6.2,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 16:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.3,100.0,29.1,81,1002.3,12.6,12.8,2.0,30.0,560.0,0
DMB_MNU_02,2023-06-01 16:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,69.4,85.1,27.9,84,1000.7,5.1,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-01 17:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.6,88.0,27.5,79,995.0,8.8,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 17:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.3,100.0,28.6,83,1002.5,13.9,12.8,2.0,30.0,560.0,0
BLN_DEO_04,2023-06-01 17:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.1,2.3,2.3,79.1,100.0,28.5,87,1002.9,12.0,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-01 17:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,69.7,84.9,27.9,83,1000.8,7.3,35.0,5.0,25.0,1200.0,0
UDP_GMT_03,2023-06-01 17:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.6,100.0,28.3,83,1001.3,13.4,20.0,3.0,15.0,2400.0,0
UDP_GMT_03,2023-06-01 18:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.6,100.0,27.8,87,1000.8,11.9,20.0,3.0,15.0,2400.0,0
BLN_DEO_04,2023-06-01 18:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,79.1,100.0,28.1,90,1002.3,11.8,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-01 18:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,69.7,84.9,27.9,81,1000.3,9.4,35.0,5.0,25.0,1200.0,0
AGR_GMT_01,2023-06-01 18:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.6,100.0,28.0,86,1001.9,14.4,12.8,2.0,30.0,560.0,0
JMP_JMP_05,2023-06-01 18:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.6,88.0,27.4,78,994.5,9.7,820.0,22.0,200.0,450.0,0
AGR_GMT_01,2023-06-01 19:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.6,100.0,27.6,88,1001.5,13.3,12.8,2.0,30.0,560.0,0
DMB_MNU_02,2023-06-01 19:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,69.7,84.9,27.5,79,999.9,9.0,35.0,5.0,25.0,1200.0,0
UDP_GMT_03,2023-06-01 19:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.6,100.0,27.4,90,1000.3,11.7,20.0,3.0,15.0,2400.0,0
BLN_DEO_04,2023-06-01 19:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,79.1,100.0,27.8,91,1001.8,11.3,8.0,1.5,20.0,1100.0,0
JMP_JMP_05,2023-06-01 19:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.6,88.0,27.0,80,994.0,9.0,820.0,22.0,200.0,450.0,0
UDP_GMT_03,2023-06-01 20:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.6,100.0,27.1,92,1000.2,11.2,20.0,3.0,15.0,2400.0,0
DMB_MNU_02,2023-06-01 20:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,70.0,84.9,26.9,81,999.7,7.7,35.0,5.0,25.0,1200.0,0
AGR_GMT_01,2023-06-01 20:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.6,100.0,27.3,89,1001.3,13.7,12.8,2.0,30.0,560.0,0
JMP_JMP_05,2023-06-01 20:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.6,88.0,26.5,84,993.8,8.1,820.0,22.0,200.0,450.0,0
BLN_DEO_04,2023-06-01 20:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,79.1,100.0,27.6,92,1001.6,9.4,8.0,1.5,20.0,1100.0,0
JMP_JMP_05,2023-06-01 21:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.6,88.0,26.1,87,993.7,8.4,820.0,22.0,200.0,450.0,0
BLN_DEO_04,2023-06-01 21:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,79.1,100.0,27.4,93,1001.5,9.4,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-01 21:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,70.0,84.9,26.5,84,999.7,7.0,35.0,5.0,25.0,1200.0,0
AGR_GMT_01,2023-06-01 21:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.6,100.0,27.1,92,1001.3,11.9,12.8,2.0,30.0,560.0,0
UDP_GMT_03,2023-06-01 21:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.6,100.0,26.9,94,1000.0,11.3,20.0,3.0,15.0,2400.0,0
BLN_DEO_04,2023-06-01 22:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,79.1,100.0,27.3,93,1001.7,9.4,8.0,1.5,20.0,1100.0,0
AGR_GMT_01,2023-06-01 22:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.6,100.0,26.9,94,1001.6,11.2,12.8,2.0,30.0,560.0,0
JMP_JMP_05,2023-06-01 22:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.6,88.0,25.8,91,994.3,7.9,820.0,22.0,200.0,450.0,0
DMB_MNU_02,2023-06-01 22:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,70.0,84.9,26.2,87,1000.2,7.9,35.0,5.0,25.0,1200.0,0
UDP_GMT_03,2023-06-01 22:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.6,100.0,26.7,95,1000.3,9.8,20.0,3.0,15.0,2400.0,0
AGR_GMT_01,2023-06-01 23:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,98.6,100.0,27.0,94,1002.3,10.1,12.8,2.0,30.0,560.0,0
JMP_JMP_05,2023-06-01 23:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.6,88.0,25.6,93,995.0,7.6,820.0,22.0,200.0,450.0,0
DMB_MNU_02,2023-06-01 23:00:00+00:00,24.377,92.166,train,0.0,0.0,0.0,0.3,0.3,70.0,84.9,26.2,89,1000.8,12.6,35.0,5.0,25.0,1200.0,0
BLN_DEO_04,2023-06-01 23:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,79.1,100.0,27.3,93,1002.4,8.3,8.0,1.5,20.0,1100.0,0
UDP_GMT_03,2023-06-01 23:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.9,100.0,26.8,95,1001.0,8.9,20.0,3.0,15.0,2400.0,0
AGR_GMT_01,2023-06-02 00:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,97.7,100.0,28.4,92,1003.0,13.0,12.8,2.0,30.0,560.0,0
BLN_DEO_04,2023-06-02 00:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,78.9,100.0,28.4,92,1003.2,9.1,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-02 00:00:00+00:00,24.377,92.166,train,0.2,0.2,0.2,0.5,0.5,69.7,84.3,24.6,92,1002.4,7.8,35.0,5.0,25.0,1200.0,0
JMP_JMP_05,2023-06-02 00:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.3,87.4,26.9,93,995.9,3.8,820.0,22.0,200.0,450.0,0
UDP_GMT_03,2023-06-02 00:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.3,100.0,27.9,94,1001.7,9.4,20.0,3.0,15.0,2400.0,0
UDP_GMT_03,2023-06-02 01:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.3,100.0,29.4,85,1002.4,13.0,20.0,3.0,15.0,2400.0,0
DMB_MNU_02,2023-06-02 01:00:00+00:00,24.377,92.166,train,1.0,1.2,1.2,1.5,1.5,73.4,84.3,25.9,90,1002.9,4.0,35.0,5.0,25.0,1200.0,0
AGR_GMT_01,2023-06-02 01:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.4,2.4,97.7,100.0,29.6,85,1003.7,13.7,12.8,2.0,30.0,560.0,0
JMP_JMP_05,2023-06-02 01:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.3,87.4,27.7,89,996.9,1.6,820.0,22.0,200.0,450.0,0
BLN_DEO_04,2023-06-02 01:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,78.9,100.0,30.1,82,1003.8,13.4,8.0,1.5,20.0,1100.0,0
BLN_DEO_04,2023-06-02 02:00:00+00:00,23.235,91.452,spatial_holdout_val,0.0,0.0,0.0,2.3,2.3,78.6,100.0,31.7,72,1004.3,13.4,8.0,1.5,20.0,1100.0,0
DMB_MNU_02,2023-06-02 02:00:00+00:00,24.377,92.166,train,0.0,1.2,1.2,1.5,1.5,73.7,84.3,27.3,88,1003.4,2.6,35.0,5.0,25.0,1200.0,0
AGR_GMT_01,2023-06-02 02:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.3,2.4,97.7,100.0,31.1,77,1004.3,12.7,12.8,2.0,30.0,560.0,0
JMP_JMP_05,2023-06-02 02:00:00+00:00,24.156,92.205,train,0.0,0.0,0.0,1.8,1.8,80.3,87.1,28.7,84,997.4,2.5,820.0,22.0,200.0,450.0,0
UDP_GMT_03,2023-06-02 02:00:00+00:00,23.533,91.488,train,0.0,0.0,0.0,0.2,0.2,92.3,100.0,31.1,75,1003.0,12.0,20.0,3.0,15.0,2400.0,0
AGR_GMT_01,2023-06-02 03:00:00+00:00,23.8315,91.2868,train,0.0,0.0,0.0,2.3,2.4,97.4,100.0,32.4,70,1004.7,12.0,12.8,2.0,30.0,560.0,0
